Province,DHI201801,DHI201802,DHI201803,DHI201804,DHI201805,DHI201806,DHI201807,DHI201808,DHI201809,DHI201810,DHI201811,DHI201812,DHI201901,DHI201902,DHI201903,DHI201904,DHI201905,DHI201906,DHI201907,DHI201908,DHI201909,DHI201910,DHI201911,DHI201912,DHI202001,DHI202002,DHI202003,DHI202004,DHI202005,DHI202006,DHI202007,DHI202008,DHI202009,DHI202010,DHI202011,DHI202012
Binh Thuan,0.5473213836908348,0.5622864710543252,0.4387601936714929,0.633208890650684,0.8255697257435566,0.798922693222377,0.7592909324738647,0.6898211492960679,0.5425170473403107,0.5158932013764508,0.4389859601738275,0.5773740853109633,0.4304606123365992,0.5541638667031702,0.38321227424402365,0.4269313335048955,0.5607941462555992,0.5639192691247098,0.5484847146969892,0.6448633272282317,0.4810841590808851,0.722957917835574,0.6099451101682883,0.6768065694347628,0.5484054528759611,0.668518203334268,0.5821662481325184,0.750113580112794,0.8627591757462216,0.4065079957120732,0.44978050551744303,0.4929499987753035,0.6702697065389548,0.7933344923257103,0.7346467418568153,0.5238942400178455
Ca Mau,0.7567937515140475,0.6684105254720845,0.6548572148216487,0.8988115185257605,0.7569619409230478,0.8337229893002427,0.5815510522455396,0.6617007101350261,0.7093423617354766,0.8025848804252103,0.7751277619446133,0.8967181738823307,0.6936144818278948,0.6579062329891769,0.5322811176087453,0.6494013619178799,0.6408757683182656,0.5571714061910557,0.6704826882469435,0.6734580236089667,0.743268445953319,0.6852914997325108,0.7233610361860093,0.8032991174648141,0.9361492500143201,0.8935485581721494,0.7312492456515686,0.8441735860225784,0.8645238442873887,0.603975854204453,0.6991325434892159,0.8314275366278874,0.7697174892701895,0.5670471533066158,0.5718907444941383,0.6903160441184925
Can Tho,0.46344719593081424,0.5269050776593944,0.5569596975288986,0.6174269869932997,0.4063058017148258,0.6487742662456896,0.5356473849303742,0.45904049526987484,0.5219374087313439,0.7887131698527748,0.806335376431106,0.766597532820762,0.5203651406455745,0.7179922919900339,0.5078785558223077,0.39310515663927814,0.4128888181557654,0.495404242130531,0.3587720909136984,0.4542108910146994,0.5309183227276495,0.740141418426133,0.7633314619364074,0.6554396677924145,0.7257045600807486,0.8020079505326083,0.567600472175931,0.5311705601161355,0.5849716462282774,0.5483722602098006,0.38472122060017194,0.4208825726335856,0.5397487767271015,0.6625878784692539,0.6941999781830334,0.5677375063208608
Cao Bang,0.6045507381405979,0.564231771859969,0.4613563484908342,0.4371823328738403,0.4087152445390929,0.5018807104294619,0.5223052248120562,0.5345504294377281,0.5065640172438555,0.3741654493808093,0.32721136209589813,0.3981793314137639,0.5412021965161389,0.4918213511878408,0.42246015438617385,0.34895945361528613,0.4049311559607978,0.2743787206715748,0.37249447679963404,0.5406348560933103,0.44728468939157984,0.46192916549082214,0.4190663353572705,0.4144696821619827,0.4745375185695108,0.3553027091948479,0.41069200691202057,0.3471256200742241,0.2815897285292262,0.3736571413376427,0.5611060656520871,0.6854498544483614,0.6414458663409699,0.5725778641996101,0.45121898703049795,0.5620624720755606
Da Nang,0.46017911922951565,0.6354822817487465,0.5404467019398824,0.5063145791924797,0.6588679902180306,0.570858701785332,0.4961478426805874,0.6561787212443856,0.7248610670740414,0.6964739062142493,0.666952268680311,0.8022054519305887,0.6327983082755451,0.6040644052164119,0.5386805321467298,0.6867329089062706,0.6131113948721696,0.650668882602322,0.6242263874202266,0.5721416788988898,0.5711077709387068,0.557771384990069,0.5043217206171551,0.5382233027971188,0.5899737312680087,0.5765179612127832,0.6881337120138139,0.6859117174618691,0.6760886370902827,0.6005856366313118,0.6756546934736346,0.7487707769696494,0.8224989778006058,0.4738614086337751,0.48223498214473154,0.45925584240465706
Dak Lak,0.5701513062567314,0.5471460869335589,0.37527342157749527,0.44761915219204995,0.512931419723687,0.48511198969107694,0.43724114437714084,0.506853425218092,0.47421711206294137,0.5701712309112753,0.5420395217776751,0.7516492641739176,0.7642454710219811,0.6668322479983179,0.5333483892462353,0.4785354914272226,0.4161818236507407,0.4844210977109192,0.5181273098654264,0.560439291696938,0.3496352410451462,0.4269288236036077,0.38502023878482106,0.4738362723099093,0.5442779737108222,0.607999140350376,0.5617760400259029,0.7949050410551923,0.8225587541608942,0.5641025236948614,0.45576069799443153,0.44815848672691794,0.4181930789885966,0.41550094424079004,0.46725037629229677,0.44992383980258355
Dak Nong,0.6274677655746643,0.637189318579892,0.4602673315301322,0.5571909752617888,0.6162226326162071,0.6297270984167651,0.6296049542698645,0.5829621416098698,0.4798390504511536,0.4841710212160282,0.41275814299320485,0.6669004336571958,0.7191876033296656,0.7616747181964573,0.6370842602008812,0.5208459141377353,0.5444188547566827,0.5565981509636697,0.5371777332992538,0.5512527266697059,0.36094635787119655,0.4232532700652198,0.353501038816822,0.47049702983824365,0.5703754929080442,0.7515084914615572,0.7225260160913544,0.8058377812300515,0.7815644953174913,0.49013411695753567,0.45682110687166366,0.43841723997809146,0.5054947472679776,0.49011057286123555,0.4529163865667989,0.43090361617276174
Dien Bien,0.49091693503797723,0.5091784930288615,0.3315201453729481,0.3919040742014371,0.4608297899569171,0.5176409448236802,0.5279814949962829,0.4893675252239053,0.532090190663752,0.4157921093910172,0.5146561874594143,0.5244895404985302,0.3294934634904288,0.5220065381963414,0.5005652734553784,0.757896484143038,0.9418663898655285,0.7477782137410892,0.6623930206047894,0.7715423440118386,0.6725550117324304,0.6623648966656487,0.7924767345283673,0.6041133405345791,0.725787402440119,0.6091784511749758,0.6438353158714201,0.5299042990181361,0.5832152832839332,0.5100323609874776,0.6145926693364511,0.5242957322786057,0.45620017641349364,0.42877193861864143,0.632088765793062,0.7701333356152864
Dong Nai,0.28335856304794255,0.32833680195176557,0.23799002310300277,0.39751231586226693,0.47682924537091137,0.49408796036098485,0.5905746490957445,0.5977706851725978,0.44979557139358534,0.40342788560068327,0.2688079451333878,0.37303670100327796,0.25526281508122933,0.4334352355740761,0.2861408527985039,0.2873556615819956,0.30730093993742197,0.3573962611330047,0.3770151383254831,0.5381652769140239,0.3951108297083217,0.5625845286266503,0.467124851321071,0.42788676514807483,0.330149627219853,0.39532895389101425,0.34538551331906403,0.47485430217930563,0.5773520426192439,0.22294168745506063,0.3041927516468068,0.36306968669290557,0.5092687198191417,0.5129331864148332,0.5511064502791418,0.32418115808376874
Dong Thap,0.32995551867035644,0.42143570160657845,0.4662883114004444,0.5315360412137287,0.2551851492425247,0.4702086108838574,0.5522240025511947,0.6343070657644749,0.5735999561552287,0.6355728790744385,0.5012767831047663,0.5093467244350749,0.389274815494041,0.6794989208569711,0.5988644320056465,0.37687621606708577,0.28329665272930077,0.4697578435060044,0.45344346090347115,0.5505170865261487,0.5451416528708432,0.6903251216649424,0.6036704469722818,0.5591696274332191,0.5834749125122195,0.6757527170810043,0.5924624092660488,0.4653008762227362,0.4368002445144747,0.32769887340507914,0.3618933210987963,0.40034959711613943,0.43972245546580424,0.5896130622462515,0.5994986160652244,0.49143631096476065
Gia Lai,0.45922865392635526,0.48971509697041143,0.37790609041502543,0.4869501949765453,0.5409017408296742,0.40543461165478384,0.3118548705677474,0.4255851250472959,0.5154071541859724,0.5809754088458418,0.5976519864563752,0.758013974833655,0.8146948695672852,0.7245707802249501,0.6685147084938718,0.5467261237962793,0.48750618704904625,0.540217705609692,0.6168528584008633,0.6245387250869215,0.47726850791487363,0.4662067427901755,0.4239738425524106,0.5074628279347693,0.5829798060788275,0.5475628020481416,0.6073888184334361,0.8030712521699823,0.8106453172824339,0.5877995463573523,0.5217005680911879,0.5273519687242036,0.5332041906031119,0.46411254728431106,0.4577721051472713,0.47966035321435646
Ha Giang,0.6660413176468463,0.6165242141141438,0.4730160060157346,0.5065253824268713,0.38067085903173165,0.5156355409747263,0.5481237445683446,0.5433651772339377,0.5641681934885641,0.4468995855229774,0.4632807078718724,0.49834586098251726,0.474898093250772,0.48811345202354844,0.4102550273162896,0.41658906668696966,0.42537008060223636,0.3991107952812547,0.46166124267989517,0.6475383757716402,0.49877324894042485,0.522836991340314,0.5242811764769663,0.4709414184944101,0.5485859121604753,0.4296590327199208,0.38806768439940864,0.408508855680658,0.3073819953212737,0.363198522464838,0.5209521242038854,0.516894452933342,0.5038193139718156,0.5179251768690114,0.471779413644465,0.6140219579028817
Ha Nam,0.6727631925340057,0.9064995768279065,0.8297172209744408,0.5782759150739245,0.47572044204914543,0.6956023396819065,0.23494060505948364,0.25360825008295185,0.5829716955794625,0.6540093065561422,0.5292914246917624,0.4975525008906896,0.5535081122883273,0.6589820490467944,0.7904220336080753,0.620751794293219,0.5264325487951232,0.6803116981421992,0.5631250476904716,0.5751409900269554,0.7504859247964091,0.6422521126895214,0.5999477805758795,0.44971206507005196,0.3361888480227388,0.438294710377944,0.4583667270757281,0.5171383660871519,0.5583580292896179,0.7995655588096342,0.7904409236640937,0.6089698624691748,0.5132133304493866,0.4894677331486757,0.4483308124352044,0.42774890727307574
Ha Noi,0.6242989735836728,0.7973427046554447,0.8214797044553014,0.6609332046246041,0.5416460685186172,0.68578206522849,0.33981460555186016,0.47837992605593355,0.6883629106034028,0.5311438843866831,0.42913714037069306,0.4896386702222103,0.5634248452262259,0.6114295852022609,0.7665971663366946,0.5511873605017992,0.6005990810653449,0.6656475868277698,0.6279171570078322,0.634767562929281,0.6651944420166568,0.47834075042354207,0.42826556321825954,0.4446692401112376,0.3140462567549109,0.3507065768097129,0.45142239061401007,0.4690461318097418,0.4646578203752973,0.571419377022459,0.6411127736641322,0.6613840074296481,0.587770077510938,0.4639867778616354,0.46574026392429546,0.5119889091177064
Ha Tinh,0.8360249896303801,0.7780904598803755,0.6642953261559619,0.4929476686532342,0.459697959917449,0.4821659332240201,0.12666386124462048,0.3627626203586311,0.5622422598230362,0.6527662904822944,0.6322149831718656,0.8385567913639657,0.760878055093878,0.6260878675342496,0.605233684770544,0.5008005641841735,0.40325849323834395,0.5656531658838369,0.43205077366834826,0.5132488070800837,0.5109726019467462,0.41110133508607877,0.35547893154330795,0.44489118292905866,0.4801624013270274,0.48568414468190585,0.44367557951585174,0.4736421599917313,0.5178815253785646,0.5958686012780046,0.6557532768191716,0.6570513220768599,0.7188927651290778,0.4824733114909566,0.47131083785860645,0.5277002098010525
Hai Duong,0.5746727249844571,0.7876813036027632,0.8795466214206843,0.7679267496346156,0.559143748771082,0.6643348016492053,0.1752287414159724,0.28884568278803396,0.5064380807633174,0.5470544406691986,0.4182734812475762,0.5318914838396169,0.5633441074244193,0.712791639240289,0.8631574295266445,0.6276571885136031,0.6103389519624413,0.5791862589655288,0.5187131240097455,0.6545995810340327,0.7121473060981431,0.5930927740213335,0.5879703604104403,0.47425684323781925,0.3252619260704364,0.3561604652163842,0.4893886832617486,0.6143688856733971,0.6432851115395534,0.6612414950381318,0.736809254032073,0.6435366430916468,0.563946387861868,0.4233000363197593,0.43587399635113655,0.47015916019621906
Hai Phong,0.6672874644305758,0.851097940459002,0.8726831507149193,0.7679152276515343,0.6065671346098012,0.7700014514551051,0.32187769442339687,0.43353604457221545,0.5429550223206246,0.5993335695792777,0.49205438930538176,0.6247392845136188,0.6758298256094444,0.7769929786499278,0.8705655749636162,0.6196879992769225,0.5422751843113833,0.5978460010175948,0.6974763079222168,0.7739211466906762,0.7734414234906418,0.6850094151155589,0.6861228278189704,0.49387161357490705,0.3985595665293983,0.478748127941451,0.5573305178616476,0.705988142044471,0.7254018412937039,0.7212883882657793,0.7553288950621596,0.6955937934627358,0.6460484542317859,0.5046065954396132,0.5147404050263775,0.540041122270459
Hau Giang,0.5779821151131175,0.4079551437060798,0.5165088884664666,0.7762820705680931,0.6338943125547336,0.6863213952141807,0.47424665366506796,0.5109992254962137,0.6101781526017669,0.752519891447097,0.7896822264202816,0.8767443804520594,0.4402096723958992,0.48040892491196857,0.4523662810987274,0.5499115085399701,0.5017074911685027,0.47719934016199855,0.4290196287123877,0.5690996218117508,0.5893398828538796,0.6689397270666398,0.8209671996149458,0.8585744929087632,0.7122928411126502,0.6385397965290245,0.6136916977869642,0.7118294317744379,0.6936990956615313,0.48105767178097486,0.4859653809994467,0.5524602237590618,0.5635538340352425,0.5478011737787155,0.5520254613722645,0.6181473167116598
Ho Chi Minh,0.5193992341891323,0.47951114644165943,0.42674341068076127,0.5955062857463633,0.5562983878652957,0.6102193346172666,0.7350448178069661,0.7665260516009323,0.6708919209641231,0.6390677861921115,0.48399179573154955,0.5962946898805664,0.4921806035277753,0.6158714122115205,0.4893514325968425,0.464438042641751,0.4059999705683401,0.5937070467513286,0.5999617817780243,0.7531390390424703,0.6319326246457854,0.7803717473700823,0.7348375996077531,0.7472410492189365,0.5953805703067719,0.5891942445128548,0.5351474846201736,0.6133982695625753,0.6616688631839805,0.38636755202139295,0.5165762662071126,0.4951509730356708,0.5687181600693427,0.5777480693366447,0.6294164433338332,0.5063186271200959
Hoa Binh,0.5880671000436243,0.6509057546996603,0.6475337187169965,0.4624892698928821,0.3415467144660193,0.5530945431740562,0.3362225912827233,0.41859007008951743,0.49383200300769803,0.48698348926694485,0.44885806211867524,0.4945138717960846,0.4512952105501881,0.42399113278510764,0.5899145498555303,0.48297807554089,0.5235530652515935,0.5881127187222749,0.7193778216030488,0.6625545593524547,0.5696955390183602,0.4668173118460601,0.5136568016932261,0.3785573260268225,0.2897965079147615,0.2686083344967864,0.251919612783213,0.3565245771448015,0.4182462460274077,0.5790711010298625,0.7556814998516828,0.6808553720880118,0.5297913186093383,0.4524264671700287,0.38520535666198413,0.42244199629287854
Hung Yen,0.5802909548777608,0.8654610058442366,0.8882448736696191,0.6690757525850396,0.5375328413716713,0.7509435760379568,0.2969534537543787,0.32626226711820167,0.5644514105865454,0.513559399036086,0.34679880066241064,0.3848518210749812,0.4298796849978572,0.6408516842323765,0.8401144675289646,0.6330283328683981,0.6409993319883849,0.7212262886255618,0.6126597840124357,0.5769771156524234,0.6930846285350861,0.5256832960334956,0.4991817644755206,0.43403252152095945,0.32080968363151124,0.4144679008597655,0.4899463505351081,0.5641266706644478,0.5693205735620277,0.7251134020467325,0.786633139215266,0.5774825672719357,0.4939694990985052,0.34250506959986904,0.3241295171834359,0.42205334016107865
Khanh Hoa,0.6645762616008716,0.5876198588146477,0.4795392482790639,0.5334820987502155,0.5784130501721456,0.5973859185643166,0.6069965943880461,0.7825375979156568,0.6180941177902713,0.6206526181277814,0.5789680569333714,0.7377088050698284,0.75707675105047,0.7095441475472762,0.5725718387934484,0.5552516552205256,0.5049138708219894,0.5386700362641377,0.5788887325380543,0.7392450642188859,0.6173148678132108,0.6710546378136206,0.6022113036054334,0.6445795881765841,0.735164317323226,0.6687625453514563,0.6425980327702574,0.7500309206543296,0.7935915250011722,0.617977920145213,0.5525635901084723,0.5430037454635414,0.5954207442825011,0.5411731129558396,0.6350674349911236,0.521137662548776
Kien Giang,0.44002912136698863,0.4203013811774669,0.41769635833011753,0.5936971297405653,0.5377116185191858,0.6591105549775036,0.4369766687103244,0.45249870716264146,0.5926027418303076,0.7779687449188195,0.7573806350923016,0.7390731362939839,0.42313675321209193,0.5289948826957733,0.5092732336102619,0.5610672036195468,0.560907869892839,0.45242812975677815,0.4803724169513893,0.4581530710858191,0.4428022754518122,0.5826326319498831,0.7029424459486935,0.6796002055023636,0.7038471564096003,0.6966359402730384,0.6620023155055219,0.7369616055354451,0.7279314576778667,0.4885979749949505,0.4432014504030704,0.5542556752032879,0.6292312602233133,0.6683384898160221,0.631069597963988,0.5870667998220085
Kon Tum,0.44543337373088926,0.49120221434244893,0.3762732227874591,0.47609966323435227,0.5690507266339967,0.5217790853047959,0.43139846718157765,0.5440359883005748,0.5531555174370087,0.5774703329604318,0.6080266294983963,0.7488312919080069,0.7242094285199823,0.6454573335988509,0.6251157492647846,0.5422896764130333,0.5828939457159845,0.5733792063091123,0.5465148968789707,0.6407221760311901,0.5545527679814372,0.5162451393008586,0.4653389988639744,0.5180844632811432,0.5913911875528455,0.5649762491939856,0.7123572862246614,0.7579660623244646,0.7210149883102743,0.568084855258098,0.5002596734573206,0.5871300517718626,0.6495067917823796,0.4699769782707464,0.40702820414891244,0.42548967055865367
Lai Chau,0.49242257736345435,0.5222394332968774,0.3716456439099821,0.4315635397646878,0.46836512458036367,0.5922019508410998,0.5726430252300448,0.544729054464193,0.5839401518594949,0.43553292773086394,0.49392270907086616,0.49682293986911097,0.385067652759567,0.4817555919191013,0.4523776715403548,0.6617426150656383,0.7655217157538755,0.6713043731242425,0.6733604817285522,0.7742460969544347,0.607466933944755,0.5500799663981304,0.6907731133947245,0.4972996450073507,0.6353014792985435,0.5217363898886678,0.4909654481144609,0.49004471448383075,0.5602968791055698,0.5586640472272868,0.6734113890011134,0.6079848623123498,0.5503099596333593,0.530132495398684,0.6525326512827051,0.7752527411913838
Lam Dong,0.5873770485015193,0.6092722467466557,0.4423787650967949,0.588471827818744,0.6518399850778954,0.6690296166592693,0.685693487577684,0.6198671191603587,0.45765450190278173,0.4186571267744476,0.3578521594644025,0.5776363754474474,0.5325916534633117,0.5928011700459193,0.4869199985542066,0.4616761018641919,0.5121735553956344,0.5500397084377028,0.49375289730268024,0.5781400741619673,0.4279808308653979,0.5127183802661694,0.43212013630915996,0.5098079435139449,0.5326463632753327,0.667315478802946,0.6274195585043261,0.7301307865003446,0.7169606134766078,0.35972024542245556,0.3770253251033225,0.3921488598186433,0.5676690616999718,0.617869209710978,0.5928709226837205,0.4680848238611349
Lang Son,0.5433518092343452,0.6293882108329448,0.6127291967047386,0.5255870525823194,0.5292980510693549,0.6313711007938969,0.4884903870695882,0.3703836530140559,0.38969999003928996,0.2541361077946443,0.23461056849486597,0.3555282203703989,0.5706776064559622,0.5743222233765755,0.5861481437636693,0.46404971598612615,0.4487242614927347,0.4277062351016431,0.5284484796602783,0.6311309454160801,0.46833487200524776,0.34614106858755855,0.3903851176169496,0.4354034028444335,0.3518775375332112,0.3044081277296499,0.4773804536901403,0.42174858224520656,0.36718975174125407,0.47321902431682317,0.7518550837335828,0.7750511164236445,0.6543048696196623,0.4525100063715804,0.3982779398969618,0.43253729925766243
Lao Cai,0.6058649798179505,0.5731101763379202,0.46500667321952016,0.5079946377220882,0.4315972011450326,0.4923238729434528,0.41538441494983486,0.4419458496243238,0.47973357804522543,0.44726351342250925,0.5195872295165005,0.5705001792376152,0.47100753142870716,0.5708406077883618,0.46897042731716226,0.6499527068105818,0.5927881654293428,0.5059664546555483,0.45303083614544787,0.6475718505395511,0.5037007004362577,0.551302068095402,0.7009765032699824,0.46912857226989363,0.6446308521383072,0.5272688552066463,0.46965219110452744,0.4165804011326361,0.41750547306066965,0.44631067145617553,0.5025062881764304,0.4280372222364473,0.45154413942468424,0.5180791152344453,0.6165453359943103,0.6965766688390302
Long An,0.26983598938806486,0.21725747140218657,0.3303215853937748,0.5237252949766804,0.37215920149708337,0.37260764208295066,0.44543162583471735,0.6065058564511728,0.6289408770354827,0.5814397160621949,0.4428701935778971,0.49408899478950485,0.3105726033925473,0.45241446355809445,0.4275105196039721,0.39789910781507315,0.3616541473164099,0.40846325644364034,0.38159301911596616,0.611270263618005,0.5735113266347212,0.7110967783830017,0.663327193163118,0.6123036113206961,0.4772297392014554,0.4421143772425296,0.4837642424288496,0.535366365682372,0.5946651745294574,0.29247328502219,0.27987704898741267,0.3355017578042562,0.4483014743302807,0.5526933518264362,0.6016611425253285,0.4940454286965164
Nam Dinh,0.8460928428271183,0.9703527079908522,0.8809054850401061,0.616999767914751,0.5376544055539915,0.7696463600017289,0.3447082652929629,0.15740456631699032,0.45110085330114985,0.5844826707151307,0.49144895841546865,0.5780737878370898,0.6170587052399071,0.7189908837844045,0.7562826289577543,0.5998712351039456,0.4790797043895366,0.6897857328519277,0.665020914220655,0.6111329497237632,0.6892148693357625,0.6506395079572964,0.5874403957379107,0.481327464398883,0.4304904461298536,0.5745004253870116,0.5625677327665062,0.5535760989336462,0.5653493496208295,0.7860448544015124,0.7907935973577802,0.49654870442750215,0.5880816362216214,0.4995492283852944,0.4854945499594302,0.530606990704972
Nghe An,0.7857073241334547,0.6698004977269525,0.6369455109397754,0.4599470208376695,0.3870511983586787,0.5080479980891006,0.13421460676471833,0.2320412078369048,0.4283441113844583,0.5844738636042004,0.5708659427321787,0.6622920108591199,0.45839875329023266,0.31753730804341657,0.39213697429037836,0.3954293822489311,0.46014177513239557,0.6453977892356598,0.4798752278192541,0.5460425901212442,0.6082302237008422,0.4995054993230212,0.46634082547616446,0.3144024992500931,0.2933553378815982,0.35810698390865653,0.2658095676192673,0.3966217989353869,0.47653146119815676,0.5612607655482671,0.6686797969983217,0.6063954649419233,0.6019566950904457,0.4135235073009006,0.4255438528351092,0.4017991262283495
