Province,DHI201401,DHI201402,DHI201403,DHI201404,DHI201405,DHI201406,DHI201407,DHI201408,DHI201409,DHI201410,DHI201411,DHI201412,DHI201501,DHI201502,DHI201503,DHI201504,DHI201505,DHI201506,DHI201507,DHI201508,DHI201509,DHI201510,DHI201511,DHI201512,DHI201601,DHI201602,DHI201603,DHI201604,DHI201605,DHI201606,DHI201607,DHI201608,DHI201609,DHI201610,DHI201611,DHI201612
Nghe An,0.4874538539980762,0.40535317946376176,0.3197128594094316,0.5251430607307064,0.5767707370370784,0.3294005304973211,0.2677036355947526,0.2618116331448373,0.47179055549928345,0.4083584529629265,0.5714807665067894,0.5123416148853337,0.44287808809726575,0.4338782960525746,0.22583053405390177,0.34424864381891424,0.5500234844066257,0.5839047392545306,0.319859106104666,0.4264272367677559,0.315622852616018,0.4596630537554616,0.43499864241991887,0.42787855490363824,0.3675992020264121,0.3185176195082904,0.32110943353484805,0.5074159240825841,0.49744475867273164,0.5484457089249839,0.5907751061597416,0.5788921055699697,0.34227574215852363,0.28138320263432254,0.27988515728202834,0.4751533498780255
Ninh Binh,0.712821286645248,0.5698123486656059,0.251689862918557,0.3027315976329161,0.06698972937491499,0.1970009473086869,0.3124323781528241,0.11664922363917195,0.325188171498848,0.5210318681883208,0.6831462111000142,0.7975748417584443,0.5543625507186325,0.5415877354830054,0.2821637520450972,0.37018834896497277,0.5446390167006451,0.6701460716675689,0.37760200169194447,0.4570971965431849,0.30406062522429267,0.4219301432766526,0.3233525540426808,0.36231426753245666,0.332230852782276,0.3426019792734807,0.26777116411533947,0.3777672444070666,0.4258817925056637,0.54459172121566,0.7098983048992834,0.5575876486156509,0.4225592977623806,0.46479442294989537,0.5360464303552693,0.7668981156582555
Ninh Thuan,0.581849590666085,0.6127369509824581,0.43277211368411156,0.6878650784261416,0.6729207129372037,0.6082023497318209,0.33015085054427074,0.4353107268148305,0.4261920800675426,0.6027484163363077,0.7507834529867018,0.8230940027057038,0.6754604357756314,0.5011347818996676,0.7231123576471212,0.8408802773200404,0.786959097453659,0.7084340496876289,0.6636413457713193,0.5075683888748892,0.5801058093722481,0.5527740262813425,0.4670608123169056,0.4799462557161062,0.6027263209813145,0.5697099081378427,0.5140075159575218,0.6243095760648052,0.6002552531126407,0.4018481122647438,0.3793037218473388,0.3525972587045311,0.346227836745341,0.30576815447347133,0.37182268210954655,0.2885199684150731
Phu Tho,0.5733255076170242,0.4284729578448185,0.41503339068859335,0.45238205197097797,0.1582580740377167,0.32507663060416064,0.4545623411703341,0.3635173268339233,0.21392685582536652,0.13135715175759283,0.2928133147667462,0.38864921265298275,0.2247389493471731,0.34549362017006785,0.2899116835651215,0.36912158640202236,0.18454408419610605,0.22555326724724753,0.3034560353582769,0.41886241343113195,0.17108343838172949,0.18829397897431013,0.1497304593176748,0.1576391347268169,0.15584542498554846,0.2529814884233729,0.3621201877809565,0.2727321451318399,0.24103769636074027,0.41143889792685123,0.3534187084975939,0.36390547747700996,0.2764986018805736,0.3873439633663397,0.4139205998902063,0.5398302825814517
Phu Yen,0.6854919372139803,0.7130424103814045,0.734444176324333,0.8751252577111064,0.9498126712900896,1,0.7949453058942414,0.7269772490059336,0.5409061131978697,0.5679149412329502,0.6937751956591103,0.6721012502031439,0.49545385921160745,0.3544760348584439,0.645623610406093,0.6822961727322978,0.670708190590355,0.5581996948941625,0.5050523398128626,0.3900427599928236,0.4849794473293551,0.6742934214551572,0.5360534820319092,0.5046768159308633,0.5965415731549889,0.5375866477974529,0.5344458581961188,0.6075634515497578,0.6213613923163829,0.4443087030412495,0.3999310426528063,0.38290057143540207,0.20756016419909973,0.3161653977600307,0.4371679303639447,0.4307245118618163
Quang Binh,0.7767494746242849,0.5815750299297189,0.5619221502320988,0.7777351148596267,0.6473072642512856,0.5367613815097,0.4698457448220362,0.5460892886262538,0.6342964623314977,0.4315967247266978,0.56630165658696,0.49785915865190966,0.5148011868790565,0.4603530384664114,0.5138112698089765,0.467666001823607,0.5695527683309942,0.5503213196583118,0.4495516000715178,0.5678766891082853,0.41576338011930025,0.5350296776334736,0.48842957172537815,0.6207359863429796,0.5498256813369804,0.6246393614101047,0.4932030234610195,0.5847339241413186,0.5178625639286825,0.47173391983788987,0.5593963278017766,0.6510072123961242,0.5166887685600111,0.40337239532790853,0.4218081075900849,0.5026347460583817
Quang Nam,0.47215883221632793,0.5624276296354689,0.5425453600675633,0.7878496664751755,0.7502174825601373,0.6191715415171029,0.47127689512569493,0.5045166152823389,0.5100106386637313,0.3319445942110613,0.5623963400737545,0.4569736076468577,0.4900484594907249,0.2648167275333631,0.3369801622609543,0.17367545127264203,0.22293263499655022,0.3023431021654377,0.4041838688539852,0.5349279631556106,0.5555443449055557,0.4938871291116009,0.5111939690306596,0.5324020387665338,0.623508912305706,0.5145508777922736,0.436134795411309,0.529493273553721,0.5441422468665216,0.4312506617749955,0.4803314741731793,0.5427685237933431,0.35132883709633506,0.4254453761252817,0.5141239658795341,0.5162093014038839
Quang Ngai,0.6022747463788314,0.5955234108482805,0.6566450328238268,0.7132817539947616,0.646720517807263,0.5984148170454913,0.4349867578170399,0.44013935955077066,0.44000906066833007,0.37146759168535953,0.6341420692780344,0.5579945259938401,0.5472424064165295,0.3052821358670512,0.4264801036953783,0.38171080543692665,0.34561766478721107,0.3581030601366359,0.3859255379154259,0.4221727457120828,0.5126905233000552,0.599301409654609,0.523960566799193,0.5088614212307029,0.5659499577859914,0.5116389682883549,0.45973551608302365,0.613475361366453,0.6454132932913684,0.46142293646259475,0.4584056561612699,0.5219998896521073,0.43068455558960106,0.5035970579648704,0.5949694558525895,0.5472196842179069
Quang Ninh,0.12860283554475876,0.3329048959816077,0.28423520305855243,0.5205208774756711,0.4602443197929042,0.5868801669150336,0.4659672713433003,0.4549239401791999,0.24207127657745703,0.22466282191160886,0.23896108938158522,0.3044161518935877,0.38947279706707977,0.40872963025065295,0.5266935772634236,0.6640494253513834,0.5087760333391936,0.5455677208200562,0.43121898040608647,0.4291631048965618,0.2619003415284848,0.29162436217325965,0.336995031825107,0.29962011776894965,0.24898309895293189,0.31775353112342986,0.3060790976992175,0.3412479756645275,0.44128192150105167,0.45629624891917697,0.524209025614744,0.4464107462346633,0.40809423430871633,0.40147785335219655,0.5187145391780432,0.6501712145627062
Quang Tri,0.6469951370722317,0.6415549695635865,0.580612871106081,0.7769352750134054,0.7055953648460747,0.6689660294167317,0.47123497572974615,0.5844711944919554,0.6499843017211218,0.424322935626431,0.5848339805160065,0.5467904255603766,0.5825273412077572,0.41502534055936324,0.49681849549702534,0.3216936569566286,0.46401421195053016,0.4652634906378926,0.28806297445403817,0.5112536382473911,0.48957454407034656,0.5185810118962609,0.5208576098374201,0.6233977043487503,0.6655051968673942,0.6323196668004877,0.47489643513652163,0.542654495088142,0.5414272794663949,0.47423379434149776,0.4465683439114361,0.5660952732150242,0.4581719280526923,0.4228243154580791,0.47520153332741877,0.5458923584854011
Soc Trang,0.5166057371793402,0.3602384221786277,0.3106207151882477,0.6946372956767478,0.6371308257190783,0.612197605356139,0.47930646571997354,0.620181217199662,0.6570431992677268,0.6933606811449753,0.6343521677032818,0.5382050178132575,0.3635856465159488,0.31564977572455494,0.4336963452391192,0.6006042681320128,0.724690214597684,0.5125025357487092,0.5657130536285832,0.6429119137856123,0.590724561062591,0.449906222820689,0.5449396224663167,0.5667109651331078,0.6196690445634223,0.5094052171209044,0.5630917514793113,0.7174700213945223,0.6193121984949274,0.5052308695089341,0.32242387841988773,0.5428821373131275,0.5009436135978632,0.35443844492376425,0.3546742742589412,0.27305188841912076
Son La,0.35155601010664356,0.2412744903379193,0.3791026566570931,0.5451962039981213,0.5449232519922297,0.5652695385733786,0.4651367180227503,0.4223794500596975,0.3021878124032527,0.33848117924726584,0.3926970535680433,0.296570064162186,0.11446148941398988,0.37197032130355084,0.2627995352589065,0.562617861449374,0.6937885665544796,0.4223345672299669,0.3087562660028907,0.3121098889215421,0.21878734453012294,0.30445452136076206,0.3094569748463699,0.155884389244463,0.17472782296055264,0.13296793518864444,0.21431197276492517,0.3565624414629626,0.28839920641880745,0.40644313335502086,0.5592844762793382,0.682022851660362,0.6264219354075562,0.5198728585534833,0.5724673473086054,0.7080098565761915
Tay Ninh,0.5890961935706058,0.3675975978336404,0.09858913218724392,0.236940593442536,0.2662162703090163,0.2080928872285922,0.1636244251830296,0.43228184918368606,0.43723010213612884,0.5713889696280838,0.6354087198079681,0.6574825715292982,0.49023998876447944,0.36736135790024266,0.3259361043369977,0.3327180748253573,0.3999197057570021,0.3890402705416777,0.443648003874276,0.5264888885768446,0.4931393995663661,0.39502517773878043,0.4856731466193495,0.4927303657047149,0.5759854297772496,0.3960948939955828,0.3377262311539966,0.49585514657556146,0.40830847285524124,0.44584469016672346,0.36597815227686037,0.38967732327478116,0.2982111573418188,0.057126685444517745,0.1175494885065959,0.06315515287985822
Thai Binh,0.5226420867205033,0.6075593030798445,0.3209234416102466,0.4717299295319756,0.2443836552073797,0.426481252867451,0.45916975585817316,0.42885312229159744,0.4641447797818205,0.6981599707114821,0.5403417599076401,0.563708235961142,0.40853604156773116,0.44451955875042454,0.365241144678825,0.35126777859186525,0.4453909830594855,0.37821671926239714,0.33804489597693,0.2782324569875312,0.1740101812021526,0.275989157262016,0.22402543542388065,0.2973152067065756,0.2291212201409474,0.3030554995760313,0.24761811616210358,0.2189225734987187,0.3158196403458745,0.2682845846059995,0.3321102202981367,0.3034831035497633,0.3243548346098048,0.5462952270950011,0.41557160997366666,0.6769324709076557
Thai Nguyen,0.44559682200585615,0.34646581670084436,0.38111820808993224,0.595926607600904,0.35598065245689003,0.4343293462752358,0.5446533416966173,0.6433052643129422,0.40786253501782843,0.20878789343153598,0.23300722328131906,0.3485421936264477,0.2451849245232428,0.3868163731343102,0.39353825391412417,0.5404144564596698,0.236317469440775,0.25699365294848214,0.41959237528915033,0.5723090593160169,0.3087258696096446,0.24099458008885816,0.12515278950062475,0.15773381359543467,0.2150173000939347,0.3255125754213841,0.3940154830430548,0.3122898642176742,0.36730161891551233,0.44046414722082305,0.4290711714657298,0.5008579437880062,0.48288331159030823,0.48477480999722267,0.4041124897788464,0.5463074230094126
Thanh Hoa,0.6030649012656066,0.4610849896436628,0.21159086684107203,0.3054864013465621,0.16760273391410052,0.13241002460063445,0.14819593768127676,0.04709251010232052,0.2969228089278152,0.4236263680086069,0.606805403958901,0.6205800323508194,0.3704319355384899,0.4408487484460384,0.22000845431906757,0.35771503738604277,0.4914375223044803,0.5273746375464871,0.2757160209512994,0.4969568524516193,0.307683465793872,0.3903892443823984,0.2567879161682177,0.25791733990228843,0.2552044706896806,0.2386175174025875,0.23424581517120738,0.42767109560889865,0.4143713697468694,0.524659621592234,0.5796085167840094,0.5790704990341612,0.3572361049077549,0.3303634034503385,0.29716774319148626,0.5255325476722618
Thua Thien Hue,0.4914509543706226,0.627504771895723,0.565683146037492,0.7983675265296608,0.751419255162115,0.6341886284005542,0.43751622874379864,0.5338384633369329,0.5527016985492746,0.4059972593869624,0.6276111139270726,0.5225546109649131,0.5410289005478685,0.34368553389420803,0.39964938057629124,0.21968915821195933,0.30049071669093835,0.37153960099670763,0.33801241721669106,0.5868471559719988,0.6028506966326967,0.5305707724061831,0.5535393533639382,0.5698647120739839,0.6762113513273571,0.5715824140160709,0.47275126350400215,0.499777192366973,0.5226189544005193,0.43515921423430665,0.41994283571772534,0.5702356402238014,0.3775053409848818,0.44231063363233597,0.5225079629583292,0.5125371708740613
Tien Giang,0.620259061222932,0.4866908726716525,0.2153912656635173,0.5326573492347821,0.5576028546127216,0.43992046128511963,0.3650801858009761,0.5648633138864596,0.6262035643895947,0.6962286904276004,0.7754515276996806,0.8396660764217896,0.6179715349945653,0.557646112190994,0.475822220668301,0.5652243274531273,0.7293748987017811,0.6026714491977953,0.6398743188120101,0.6978761476925393,0.632945448103055,0.4599781009491377,0.503307823084973,0.5511487103689222,0.7671295941509381,0.7156484977440318,0.6039949982359095,0.6307499943031826,0.5761271210294612,0.45546473061221954,0.4256139727760503,0.5071657055057769,0.4407127550840652,0.25567602681044577,0.2781155965342363,0.28615150868341804
Tra Vinh,0.5527284910553794,0.4682830354427911,0.25683477321505943,0.6466850325896529,0.6669234742732331,0.5974825664608898,0.4199092739732554,0.5758874826276308,0.6454335278806913,0.679540906781681,0.7539217333167305,0.8424104529842833,0.6088516542001837,0.5149821478716038,0.5455437600123023,0.688999350765534,0.7637872072969838,0.6200309240549473,0.7394652915072519,0.7461233668438112,0.6614597053580158,0.41642272748903536,0.545625968583321,0.6201249602288336,0.7177508975001586,0.6230506356672388,0.6449220319407236,0.733733276208909,0.620646495905504,0.4530175841578673,0.44007730156688113,0.5731407367206743,0.5011803885005224,0.20091004368363102,0.21406753051161878,0.22726183775642583
Tuyen Quang,0.4624255790251451,0.3014301221985502,0.44374179326289326,0.6814122927417703,0.523507491844844,0.4783851915751242,0.4733352011224971,0.4957425533286346,0.3969879214841957,0.2792304670933923,0.32695518812255325,0.4155823665452799,0.23677417973800663,0.41055790428199035,0.3384011039590483,0.45605097713620496,0.2011049613044246,0.3346997254929432,0.4733311246478487,0.5566207160984973,0.35351801225329743,0.33053028600474316,0.23584892917992506,0.1885588674128249,0.16663282327532133,0.31200468112277496,0.40150301458058557,0.3312655222772762,0.36099638859966693,0.5215761531995019,0.4673437820123148,0.5250644377449745,0.4789495731467469,0.5101795062337091,0.4708378079363023,0.6043283214627677
Vinh Long,0.6251709762901465,0.4837791875628675,0.23095464185905135,0.4076339935629823,0.48661631798477795,0.5813364419578269,0.45367834514421634,0.42858971960250425,0.481788372256626,0.5472917476460817,0.7427753389752246,0.6590856957357248,0.5888284418983097,0.5810697732157987,0.5308277632217624,0.5456718059516357,0.6949919943065221,0.5876827748361566,0.7300733083307934,0.707862809447089,0.6111961604831115,0.5752325057977915,0.6558233717162407,0.5790745028444758,0.7666752904054701,0.7788027397422307,0.6560329529434177,0.6381940873617933,0.5575325779035166,0.4254968248766068,0.27717832056127223,0.4433231063197942,0.47218965508833,0.31131273313105123,0.41734116241354957,0.23402233253800162
Vinh Phuc,0.5421961511637474,0.4172681465393889,0.2848762385101843,0.40129118609152287,0.15018381319756596,0.1883839562178783,0.37154050274961364,0.41336226049953506,0.3454297045549139,0.22056117395805824,0.24212128795672683,0.334817496935762,0.2920705750040977,0.36231557802434394,0.2624839599992303,0.4176635817909485,0.2117017136146649,0.13609482960006677,0.23966513983791402,0.44821539107475916,0.27586183315358714,0.23702953413364666,0.08550426499952368,0.10794819279546493,0.17355136316471617,0.3562420900683118,0.33893744060570025,0.23283757131987273,0.264870395724537,0.33318072354339895,0.2185314784768625,0.3269980905850106,0.38417237782607944,0.5485080270011071,0.5312938405866968,0.5821164465740203
Yen Bai,0.33589505531996133,0.15167820241963598,0.48543959614810567,0.7062526973189514,0.5540597585075421,0.4820095868921653,0.4081989191066476,0.2971809317366765,0.21366174234561414,0.25457123005405996,0.40347161372863666,0.3969321006248977,0.14951318190193186,0.38332441262945055,0.2729081493504666,0.4495765160179325,0.36347575043205765,0.26574855730050106,0.270895266554334,0.30649596746233365,0.22813080305244932,0.31568272291585375,0.2688660759769074,0.19269582428331522,0.1873308831086642,0.20532945702529073,0.3456323772852982,0.328088469234019,0.1638654243166767,0.28634533135048906,0.4125576685425662,0.5462131498686734,0.5268277652728172,0.5018456372782477,0.5015493345178687,0.664270827411876
