Province,DHI201701,DHI201702,DHI201703,DHI201704,DHI201705,DHI201706,DHI201707,DHI201708,DHI201709,DHI201710,DHI201711,DHI201712
Dien Bien,0.44654382649748786,0.45887835449528275,0.3672400119206197,0.4839190536397547,0.6100216270228619,0.6763501008943462,0.6713129166875365,0.5928428061626023,0.5371657437192904,0.4934856579731359,0.5423421229947207,0.4840460206504227
Dong Nai,0.3585648332981383,0.3067559112058142,0.3721526951069988,0.4558670446181265,0.525578052138256,0.587114103899688,0.6101470004517439,0.6226181348713965,0.6287244530835744,0.5846680017357803,0.5630855148134721,0.5099692957746146
Dong Thap,0.410734761074813,0.42650295592655557,0.46937114020765636,0.4632931791772312,0.4557542990383484,0.5491981447339143,0.5909816104553073,0.6607441470049564,0.6760922987480336,0.6336096514520377,0.5777430305876379,0.5058625648350986
Gia Lai,0.43841015964489777,0.3753895413981611,0.4270574738237001,0.4792141675968098,0.47710131494024294,0.538158623722154,0.5092622190994763,0.5864178072304085,0.6324829269923609,0.6767952492690813,0.5686643277801667,0.5146779828834713
Ha Giang,0.4915695309016114,0.476412430560875,0.4039972133951655,0.4754044658942718,0.5061006077912783,0.5691624381104934,0.5633037620609442,0.4814953080299515,0.45996254453864244,0.44355635779436925,0.47656446405029923,0.46428827517031435
Ha Nam,0.5750611802465062,0.6150876747058105,0.5360652504591664,0.540068696776748,0.5690674425448619,0.525212959526223,0.46957728544356153,0.46153215002583464,0.5041206299278599,0.5592996647750471,0.5213071266631061,0.4143232086449303
Ha Noi,0.508818672546471,0.50425269300223,0.5087110049072088,0.5673901342902887,0.6094397779864094,0.5289041927412246,0.47440301919946865,0.45617728899641447,0.5235412793016324,0.5579345503709503,0.5643318843454516,0.48354417602622535
Ha Tinh,0.5124296119738827,0.5225573666705136,0.4538291612501284,0.4929203836155712,0.4946222799323096,0.5061640089588586,0.42928675223657886,0.4902871163324797,0.5496237726602801,0.6248698265626919,0.6027011079292108,0.6162714678174019
Hai Duong,0.5743501257478968,0.5791709716573394,0.5670531826723174,0.6194098589885583,0.6236606566464216,0.5404167601699286,0.48058183711749686,0.48092864909504734,0.5074408030604751,0.46115682252742357,0.5076393464230571,0.4222393345164239
Hai Phong,0.5830776923945316,0.6148326859107834,0.5877104073349946,0.6330171004255211,0.6399408513664554,0.5849800538221176,0.5718366784488048,0.5463576972674474,0.5413012327496975,0.493747115258023,0.5360596695006308,0.45883131475812006
Hau Giang,0.42717835418783007,0.39457995160023,0.49908905849968777,0.5389885525487017,0.5636290388552454,0.6045068634994525,0.6260507556228369,0.6502256377201473,0.6503409238055304,0.6044120157627888,0.6243318681142744,0.5958069352009696
Ho Chi Minh,0.45603589628225616,0.4074268994910301,0.46201605224219566,0.5201086751673406,0.549301739880363,0.5903047561871004,0.634717163679574,0.6267769465682664,0.6170380214415179,0.5271054376395126,0.5108613543410214,0.510732934131629
Hoa Binh,0.5090670378885216,0.49107461957266596,0.43547622585736095,0.4739285227300758,0.5440557729634229,0.533499740548878,0.5311789868740551,0.5236753629762697,0.5311104632554149,0.5116695795289598,0.4993950696822744,0.42090995594460245
Hung Yen,0.560758002169348,0.58830624118984165,0.5636172938719898,0.5745676576264597,0.6188233294215356,0.5803492187764511,0.48934809302140253,0.4574525418923535,0.49763266505924036,0.5306270306324103,0.4830190756267355,0.42615514382192354
Khanh Hoa,0.45077031236833476,0.36919603662134576,0.4012979449019114,0.4633090527899835,0.4737983079985046,0.4976194202195597,0.45169893455066307,0.5074521452311398,0.562213768360267,0.6375134812413273,0.6449683434035299,0.599066707106298
Kien Giang,0.39874295549621885,0.41288833128985125,0.4116215610839185,0.5246187086278499,0.5267440543160926,0.6138851078836098,0.6158977808314764,0.632609291072246,0.6601266716327479,0.6667639261458789,0.645086716621137,0.5844989032476291
Kon Tum,0.4639525862732071,0.384259830678457,0.41003371056518545,0.4930869228050638,0.55080168846404165,0.611331825005577,0.5691033961868787,0.6338884929163283,0.6711532582542852,0.7110300280643936,0.6044468300151072,0.5399177013807456
Lai Chau,0.4615497105409548,0.46235650044211196,0.3517403836097837,0.44837539543125277,0.5475619392278601,0.652492221437783,0.6686870560505273,0.5914425610499345,0.5430481229196581,0.47863406298770306,0.48860508105425876,0.45816144769815503
Lam Dong,0.41830218750619635,0.3633468818327595,0.4284507421885799,0.5488454209374406,0.5805565567402031,0.6294414238763391,0.6075886148365274,0.6024567435542614,0.6305390508652188,0.6312474797979669,0.5974067984227274,0.5634609646452169
Lang Son,0.5122606513903205,0.4896171756674456,0.48706432119251614,0.5307018533014651,0.509397463341469,0.5367847354065288,0.5508096809637275,0.5286699586672869,0.5259906417459698,0.45963533849756316,0.4783481606080162,0.3896231691832942
Lao Cai,0.48526922857633187,0.4770886219941748,0.37196385088280376,0.46233874343654063,0.52195099941535394,0.6110249773174592,0.6065328516201469,0.5405044479230131,0.48429254134050287,0.44553023114818796,0.48879632854778404,0.4751484432967192
Long An,0.3757483407593675,0.3453321603280956,0.41383916901416434,0.48503377452863267,0.47006210088590245,0.5067175670796323,0.5488299855692353,0.6052422454123747,0.5999002373596982,0.533799932922056,0.5219059081612595,0.49675245894587333
Nam Dinh,0.5955536306059109,0.6550722365394069,0.535405634245564,0.5273742657129807,0.546292739149985,0.534776282267193,0.5156045278007598,0.48102488628788137,0.5041961335702301,0.5503725608462198,0.5646655442405775,0.519371000519853
Nghe An,0.49787064856203517,0.5444473904960259,0.3984798108654745,0.4728050011324304,0.482147386461211,0.5176313016602536,0.47268301898858,0.5239738059841351,0.5396725396414008,0.5719276674864364,0.5620275802781158,0.5415435819677079
Ninh Binh,0.5733739001495587,0.593826005297146,0.44180878778716665,0.465204831451563,0.5028905211906524,0.5511754190062919,0.4995419395798911,0.48887778148009786,0.5100099642850018,0.5586674645115584,0.5604845104362381,0.5084721759215666
Ninh Thuan,0.3807718055088712,0.32378129105071163,0.36740321699712475,0.4848775037772984,0.5041557727574879,0.5374631996835942,0.5067425319589852,0.5012579705988109,0.5613872682990094,0.6281510791936755,0.6455815447602719,0.6000402153459432
Phu Tho,0.458192688469154,0.4342919442225771,0.4676945172117244,0.5435792016486838,0.5447174003219917,0.49418008713755257,0.4792293826496427,0.43190361239933445,0.5047277033306753,0.5191324857547406,0.5555542863106565,0.47090005574831695
Phu Yen,0.42700550622936795,0.3525034821731455,0.4327093067214352,0.46183203938395523,0.4495913151923324,0.48678687259436554,0.4412719980197974,0.5127063051743025,0.5922987443304056,0.7032254544855993,0.6164775806370377,0.5664984521777143
Quang Binh,0.45753130674007514,0.46285914385298305,0.4233966624058219,0.5043162632962208,0.527511779842067,0.5550468772524566,0.4782524518943481,0.5261027616034897,0.5575566631420088,0.658003246406002,0.6068805687630141,0.5912312167076068
Quang Nam,0.4704462216018644,0.3630663646122806,0.38785917511316087,0.4468152860127878,0.526923678954938,0.5427622110271066,0.5045014565567829,0.5761774607168875,0.6358987535097488,0.7056960198552303,0.6454900020131686,0.565756601245826
Quang Ngai,0.46702369637728386,0.3396320588556664,0.4055187934295614,0.4590261266627803,0.5700354173118072,0.5785722815370875,0.5177401293548243,0.576490285519968,0.654230969361249,0.7184596995155365,0.6731733831873086,0.5661782182246781
Quang Ninh,0.5547687431169434,0.5567056663285187,0.5115522351705105,0.5660909088520949,0.5799046020137955,0.5939100562539807,0.5862039281430085,0.5347097334194355,0.5154103533282175,0.4700878208332195,0.4971824002592746,0.42615007698078633
Quang Tri,0.48781608320029074,0.4340062061800562,0.4100920603721149,0.48017091462007166,0.5363259841583318,0.5520270081919952,0.4601514072035459,0.5237420605495088,0.5781857868409755,0.6821285529796175,0.6195505941618065,0.5874166849970257
Soc Trang,0.37656557197152996,0.3307477801152082,0.4245028600241159,0.5416205528264707,0.5622184628324058,0.5721294536463714,0.5669559814643403,0.606353542977412,0.6168124369246828,0.5572007010504764,0.46898278146666583,0.44897615441169153
Son La,0.44568722092314045,0.4534560887800883,0.37594221086610385,0.5151247067234499,0.6192200280695896,0.6834847172277586,0.6500241954083673,0.6009751604525277,0.5795398200584138,0.5409291394713709,0.5673659065678778,0.4796043839869945
Tay Ninh,0.36385040498511334,0.3044430089067674,0.3422548687146428,0.37504802879233595,0.39229224458375284,0.4838189401869542,0.5295530749694543,0.5554200686062812,0.556102126187747,0.5519546905057146,0.5347256704523625,0.4897988465735695
Thai Binh,0.5854800440579475,0.638130172142821,0.5504277219191814,0.5453624040640915,0.5437200977990905,0.5006747147923926,0.49205800613467227,0.43304108924987844,0.47479472844072285,0.5609846017666318,0.5232502860058387,0.4449907207755245
Thai Nguyen,0.4816555188433926,0.43737185863504907,0.48357017863245005,0.5452877513956436,0.5180779896121026,0.4936611598463628,0.5153916425844889,0.4796016895333418,0.5029550016134224,0.4882027165562721,0.506988203199773,0.47004068933135634
Thanh Hoa,0.477758566150237,0.5036748697625794,0.37120806401344847,0.44747111541017953,0.4884992850452604,0.5463538808921736,0.4873439937542099,0.5233719008344325,0.525531419998783,0.518731854142237,0.49323292289186926,0.4410386028439989
Thua Thien Hue,0.4833995680656264,0.40915622968240045,0.4184557346600184,0.47911556876419203,0.5310303880221093,0.5264135625708032,0.471451874005822,0.5386733345904983,0.592650145035241,0.6918022261120621,0.618973701867446,0.5625107115401514
Tien Giang,0.40712536662045623,0.37921170551381767,0.4357863210266103,0.4765748583617485,0.4941551823070719,0.5195453925330067,0.5368849481864897,0.584909998136029,0.6009561489929054,0.5137505978586846,0.5210568717644872,0.5272378310490097
Tra Vinh,0.393236895657514,0.3784339569592771,0.456979858715367,0.5493657751147812,0.5629093987302766,0.576252771447443,0.5661693495668071,0.6066889773452632,0.5946417551081082,0.5485331979187095,0.5622221590556246,0.5565808468610537
Tuyen Quang,0.47024746302693093,0.44646689130289574,0.4565721229409506,0.514975034531211,0.5201764941718711,0.5281782239016812,0.5310376647250079,0.4747301389590889,0.49749405733166074,0.462532269836794,0.486331077316259,0.4614663357436632
Vinh Long,0.407811602140286,0.3905923384771653,0.44154633101170127,0.4632140480830639,0.5104687114203208,0.5738914427373452,0.5484158454843477,0.5641359551827557,0.5906163797455125,0.5652822311535892,0.5993100176422189,0.5861607644405751
Vinh Phuc,0.46587531030503326,0.4383901632710627,0.46269060594603156,0.5446031684609253,0.5636178562380225,0.46225679501039324,0.43838983041615287,0.4113112879347615,0.4966589328926255,0.5514445636750307,0.5764217624022391,0.5121265380076733
Yen Bai,0.46238993009344204,0.46244362789616456,0.4249529651682774,0.5227220206326707,0.5475826545291254,0.5998682800458668,0.5925862393305921,0.5361417179407666,0.5264791201901035,0.5023737296514206,0.5294960296801361,0.49734467886606987
