Province,DHI202001,DHI202002,DHI202003,DHI202004,DHI202005,DHI202006,DHI202007,DHI202008,DHI202009,DHI202010,DHI202011,DHI202012
Ha Nam,0.4711245270206907,0.47360121126341037,0.4600629716898674,0.4736193098809242,0.552780316110338,0.7124914667354884,0.7458216862602911,0.5974898746964462,0.4998252332467666,0.4247973525395791,0.44470577044122217,0.389329361442376
Ha Noi,0.45458767463689226,0.43486585071722433,0.4619849014128304,0.44675633379853835,0.5052280980089129,0.6114733219972854,0.6725188423636024,0.6131762429480199,0.5332963154987438,0.4093682048403474,0.44841634562053306,0.4456907752185341
Ha Tinh,0.5371863065373206,0.5083622320137784,0.4773761224906471,0.4548368801433102,0.5319325439364891,0.6222559200037221,0.6715460787503131,0.5974323803249907,0.5971646776223184,0.42211380558412864,0.4609723235473328,0.4447824066124704
Hai Duong,0.4654639741957927,0.44153662462385834,0.4853375174005477,0.5282278804216133,0.5945624787636908,0.6526572335423259,0.7229364239035146,0.597939971443458,0.5224953900850458,0.39031982085369504,0.43951300208605737,0.41396178061034766
Hai Phong,0.5010854754328838,0.4991550178106008,0.517345777174989,0.5753802171879668,0.6344565704746016,0.682205064431577,0.7345731785282213,0.6154650561925848,0.5606089202117875,0.4331476110382333,0.48152389753546865,0.4547010520533751
Hau Giang,0.6147090535545521,0.5989782775862068,0.5686884328890346,0.5790334669888553,0.6196444333754886,0.5719413253738062,0.6019855374641961,0.561012921437821,0.512442945969079,0.4578930051872738,0.5099339798834386,0.5019770867914242
Ho Chi Minh,0.581366704114817,0.5570201144708428,0.5278766939325727,0.5245473598928556,0.6043620290235262,0.5258080326378265,0.5703128476632199,0.4904977178748112,0.5193254072920239,0.4670888983783944,0.52370749340509,0.44539303632750965
Hoa Binh,0.44559673210980594,0.39916370055474065,0.3723393539814149,0.3935495650240894,0.4826426073749097,0.6150952082091774,0.7252118517882059,0.6295888966953154,0.5062225571437693,0.40515614143496564,0.4123994808867581,0.38692726101609926
Hung Yen,0.46108850044027605,0.4654140429664671,0.4778005505125382,0.4960154303111181,0.5578167706679107,0.6791629255883593,0.7324114476739267,0.5857892021466812,0.49043944013593416,0.34750387394895915,0.38091804321563577,0.38644727872378953
Khanh Hoa,0.6324511119495356,0.602411843321327,0.5939788020838366,0.601806753873609,0.6684492141880019,0.6359978042063099,0.5922244850977,0.5232822447490846,0.5283739655574127,0.4502983837580073,0.5366859902127382,0.4503977663849861
Kien Giang,0.61184196957245085,0.622654874303715,0.5942527228785883,0.5925007650156524,0.6358388056763755,0.5781549345529785,0.6008774832056993,0.5827379580536379,0.5457768707668352,0.5209317000172075,0.5534262831752517,0.48260132540071016
Kon Tum,0.5734061748006545,0.5460891133309363,0.6259324312178721,0.607157942193497,0.6340296705649368,0.6084072725711077,0.5920790400148431,0.5625546754728957,0.5635754121318569,0.4129892713678339,0.4189974383746054,0.3919596922153765
Lai Chau,0.576490131898716,0.5277193953714507,0.5133430694280309,0.46033286783241967,0.5525162518346756,0.6082869386312227,0.6966936818185557,0.5999196334846454,0.5115210548630627,0.44275440731619464,0.5425152779977048,0.613810389524823
Lam Dong,0.5510574659858016,0.5996136380929397,0.5925257410072117,0.593958110133417,0.6326064811185457,0.5132282857988891,0.5135137069010609,0.46552592101701246,0.5236943112188949,0.4836309257131388,0.5010451471921655,0.42760171110015904
Lang Son,0.4674251823334677,0.41512463982993564,0.47702209234329745,0.4178747919825531,0.4563815798552124,0.569270684740224,0.7453085371113916,0.69549267702545,0.5713850660918213,0.40221388461166946,0.4192179591013546,0.39437828060873026
Lao Cai,0.5819585029750396,0.5286796791401838,0.48967753448986867,0.4167729847938814,0.48153419905785216,0.5565732270089151,0.6218532934025544,0.5331774878794929,0.4636709921338369,0.4363667956442748,0.5236289759307611,0.5651781130640814
Long An,0.5133700072966343,0.4897185664207406,0.5080793361403835,0.4837610989960376,0.5713724312011264,0.47957645488326417,0.49401603689547435,0.4499226791924592,0.4601976609812732,0.45452103320755927,0.5086405887457861,0.4407169010087249
Nam Dinh,0.5147531760353471,0.5415492057701862,0.5131039618955636,0.4973583497027899,0.5563166282614311,0.7079762125438569,0.7574342870545426,0.5591201248336958,0.5346859867920445,0.4293495309345414,0.4638503632938157,0.44950350444330095
Nghe An,0.45046980321877844,0.4469278044738783,0.39070412704978286,0.4161841246491182,0.5120686243430957,0.6047617714253758,0.6976294085134316,0.5866286535162976,0.5404813374238264,0.3860900062799513,0.4345895401297727,0.3707244720852068
Ninh Binh,0.5202080275708202,0.48331520458439275,0.43514638958751084,0.4432297745318913,0.5439778011083142,0.7138882325381992,0.7964960318808507,0.5816647446686287,0.517525961439278,0.42489747724221194,0.4646489584698939,0.4482200300151165
Ninh Thuan,0.638000569949287,0.6501913729398929,0.614607887386445,0.6521833240023968,0.7253646337757615,0.6052376543886573,0.5772862678160942,0.5201453021506605,0.5768508788278933,0.5057563577965503,0.5613398527119086,0.4799417264627919
Phu Tho,0.45850881993932047,0.3979317643021594,0.4474033715373896,0.4138295912213032,0.4430806554025929,0.559918274830305,0.6502683368639824,0.588359380111458,0.4945899342502475,0.391495152843469,0.4460596896957511,0.45338307458948174
Phu Yen,0.6020816591617144,0.5755099594088146,0.5856797753334534,0.5747943515209999,0.6294780466516093,0.572126274102206,0.518054515476557,0.4583803880685763,0.45240404534985657,0.4488505878091697,0.5611012778066844,0.5277342960345157
Quang Binh,0.5849874741389419,0.5677493811281071,0.5546529140794283,0.5469699506893764,0.610654709882154,0.677442235806343,0.7134746246324027,0.6243998382022493,0.632741279570676,0.4292987200056863,0.4544281914522346,0.41910856902857635
Quang Nam,0.583608709086957,0.5473689357721059,0.6206626099904222,0.5676968967216883,0.5944820646730989,0.5937028966835578,0.6010722295805404,0.5901082451649194,0.6016108755668723,0.41711034547797415,0.47268033794930586,0.42476267064326506
Quang Ngai,0.6115625936076963,0.5636572881038157,0.6573570436986493,0.6123555742855067,0.6628987658684434,0.6395336563550155,0.6454652685930795,0.6261905958672587,0.6632299952584925,0.47974975167403927,0.5280896863874582,0.4790510548287243
Quang Ninh,0.5182322456563243,0.4743684957595372,0.46974428625991765,0.47785839806575175,0.5574096767654786,0.6747139059601984,0.7696857178268333,0.6711568780915866,0.5811977561415669,0.43740106540676943,0.49568695361921916,0.4623918618522111
Quang Tri,0.5989886109546657,0.595820934128893,0.616407187661299,0.5630770492711537,0.6177407147783797,0.6406394936830461,0.6686022814805704,0.6074353674820157,0.6264507189498222,0.42892764400644173,0.45273493710083373,0.4175843298568552
Soc Trang,0.6127866046240423,0.5626806695932947,0.4988884573914163,0.5791158323700656,0.6852182798218271,0.6086975058371822,0.591460346689268,0.5502342339106984,0.5325443547067014,0.41582186790624004,0.4386067057854955,0.4253399773600735
Son La,0.5974121375026009,0.5666445351838653,0.5340954499853628,0.4349886027763688,0.5090665571445211,0.6037322435743006,0.6873210568390898,0.5894329312778654,0.4777471565313557,0.41978242538391414,0.50270609124584,0.5296096002102522
Tay Ninh,0.502782661040525,0.422750978553939,0.4158386154789856,0.3977590048810111,0.5212961687889438,0.45682250182342354,0.49626669887697156,0.46053089052245244,0.4673071256545183,0.4374818995863526,0.4838726609305281,0.40708087334568444
Thai Binh,0.4927481970858944,0.5098519640628536,0.46311323647292596,0.4776938068833572,0.5476729120728291,0.6640794888582825,0.7182019446563714,0.5333428120600813,0.47858696065209144,0.38164039189311433,0.4188160614180896,0.41478416855390327
Thai Nguyen,0.45501814816739244,0.39479036820872354,0.45370531718259627,0.426365009971372,0.45235939051430757,0.5392327969162248,0.7058025607587616,0.6388360807213184,0.4889775028940405,0.35805864933856874,0.40014715308337084,0.43181629058510246
Thanh Hoa,0.46571034697928626,0.43217965321708535,0.3868382194771799,0.41497233717946197,0.5240793305759959,0.649124403373318,0.7524816908723629,0.6070333079388893,0.5270456127447625,0.4206363726176446,0.42334724541659324,0.38869506554287037
Thua Thien Hue,0.6070678302382617,0.6090666519758307,0.6347845293776542,0.5280402425230112,0.575589807452789,0.5738736436560529,0.6350127953970663,0.6009813404331538,0.6127816257792298,0.4113761124200134,0.47019396897826665,0.4271403331492083
Tien Giang,0.5833517786891345,0.5574863681925626,0.5354933908037447,0.5133120417033123,0.6246991242291782,0.5312060464914137,0.49806911795325737,0.45136971358345457,0.4682487939662516,0.43768520999146415,0.4670496180602874,0.4239587428020897
Tra Vinh,0.6453863446209002,0.5948179050693202,0.5702160357152474,0.5876892016328035,0.7150979701106481,0.5894148109654472,0.5691829440178963,0.49786495229151617,0.5163793718551436,0.4101282519249657,0.4321534949801715,0.458241250488676
Tuyen Quang,0.49871910685365356,0.42828059980425043,0.4596767700670879,0.42762026694993,0.4256389247261015,0.5708502888663877,0.6887291429323544,0.6316526993240452,0.5043436813167337,0.40062822315465824,0.4353584531826126,0.4979229313672173
Vinh Long,0.598293862605203,0.5941729022422453,0.5305242575978575,0.4948083299414359,0.5863604093874216,0.5222424410530158,0.5135371829061438,0.4569002163165437,0.4428212240643222,0.40536400904260034,0.4859690551834639,0.4337149312892703
Vinh Phuc,0.45044509160754315,0.3949067849127618,0.43803127964866323,0.3671996189439435,0.4276250138117138,0.5016515634901232,0.6142327520398422,0.5692994326868089,0.5216682926511308,0.3917182986070343,0.4427952925001813,0.46030772913863754
Yen Bai,0.5637042998310141,0.5226534786882048,0.5477457164465138,0.46665256329035465,0.45735974699315823,0.550024645459453,0.6727391299781944,0.5750429995641109,0.4875026326754202,0.43159188534284637,0.488977628295345,0.5512755885250327
