Province,DHI201901,DHI201902,DHI201903,DHI201904,DHI201905,DHI201906,DHI201907,DHI201908,DHI201909,DHI201910,DHI201911,DHI201912
Ca Mau,0.5256094852565905,0.5037501039332345,0.5211234942973344,0.6158711964936092,0.6024049454623678,0.593498175241703,0.6028791760779543,0.5518141622863628,0.6493099098988537,0.6441307315318048,0.6703243107851755,0.6965818714768541
Can Tho,0.4504503638673754,0.5394613901067781,0.5049667368366648,0.47356651311610637,0.49378832864215555,0.556812142768234,0.478979680028864,0.4548099112618715,0.5701387745429766,0.6740951636230167,0.6960803867863585,0.6304598632311017
Cao Bang,0.46999359767696697,0.41604586968211127,0.4481360545159288,0.45547586612563373,0.5103330807586292,0.4708009240210324,0.4767287393717173,0.4952164706626992,0.5449112596150307,0.5357565516071184,0.515545866482423,0.5256886454759033
Da Nang,0.4949995606930186,0.46931192012854783,0.5106059132141171,0.6314890128199739,0.5774149567383298,0.6471157487838847,0.5947579939677845,0.5178200645307451,0.5903829649264223,0.580463296274106,0.5629272564343265,0.5822268059431154
Dak Lak,0.48634130252996627,0.4649243838251071,0.4747031838020885,0.5186146252475299,0.5032087056666499,0.5798626156539389,0.5461850183612657,0.508364312135103,0.48067774118866546,0.5186283591081159,0.4998968206798879,0.5502514441641353
Dak Nong,0.4728140051537184,0.5040042102199913,0.530759900820032,0.5406555668040837,0.5433344578220591,0.6173294923310941,0.5594227321116803,0.5061157266844926,0.4875383727220572,0.514286610776047,0.4807232779016854,0.5459368087382565
Dien Bien,0.38711189795436957,0.4154591233104335,0.47325374530016595,0.6679746457456428,0.7252414127828013,0.6835932494381335,0.6126702626523972,0.6071796449052127,0.6498692459463656,0.627077175068098,0.6963256001588983,0.6091640025283979
Dong Nai,0.2970161271358872,0.3355683621646833,0.3572056078701198,0.41237215505106745,0.43315969367255863,0.5441526325752408,0.4913898795929838,0.5053534704399385,0.5129394424226785,0.5737297464502817,0.5282649928512391,0.5232231318131041
Dong Thap,0.3775083644055552,0.49849960199575644,0.5355856608532624,0.4634167815077434,0.42258463481381636,0.5607560207003683,0.5190188674197577,0.503301272143689,0.5812860041003673,0.6468487403412387,0.6002604801575363,0.5839301692506177
Gia Lai,0.5217610253664473,0.504920794833867,0.5478289836719107,0.5573324359691827,0.5321841578847267,0.5985366933794024,0.5861662529424363,0.5373819073367365,0.5388569881952963,0.5381797843790562,0.5213497998339075,0.5663557269574363
Ha Giang,0.44633325060623447,0.4145935437196149,0.4425853923461501,0.491974002122115,0.5158165089488712,0.5284592231118759,0.5266166297712713,0.5487108094221812,0.5709671851384371,0.563934785707042,0.568751001499311,0.5505372709471367
Ha Nam,0.4768725264647353,0.5034267314245696,0.6230542767445123,0.6073325811330579,0.5640783129973993,0.6650280601957236,0.5901474171370201,0.5213042524757177,0.6668415680510699,0.6218292737525561,0.6003293699914934,0.5418734568049414
Ha Noi,0.4553721867698754,0.46742942958842076,0.6116791100932069,0.5684105920983058,0.5836603214989061,0.66107325774235,0.6235021699176306,0.548716421489007,0.6215768950186329,0.5446225753785224,0.5216895798710987,0.5388782508447134
Ha Tinh,0.5426970597367617,0.4783834009788179,0.522179639749127,0.5348226910653345,0.4933997392209512,0.6123214058254667,0.5185726416545497,0.49207881379865165,0.5546511871074861,0.5127032393891832,0.4979876625036537,0.5435026227997167
Hai Duong,0.46231854771372766,0.5144757778149516,0.6576775081462265,0.6127697724103517,0.6067910704813331,0.612519543995442,0.5697346010308372,0.5543186767265984,0.6561369530966614,0.5980742147770705,0.5936312497677074,0.554778091933445
Hai Phong,0.5133354909489851,0.5483268959668445,0.6639893453009473,0.6095382193582894,0.5858331310346305,0.60857171726376,0.6344122105783299,0.60486519120792,0.6845143917377168,0.6429503801020278,0.6457161091315676,0.5648517421227797
Hau Giang,0.43412599356301584,0.42019105588592226,0.48132261029324297,0.5608866315974611,0.5394844394635326,0.5499783393971491,0.506534774222555,0.5049558107259717,0.5959159388066432,0.6388621225969557,0.7275584615896019,0.7234910319433316
Ho Chi Minh,0.4424762006715051,0.45804097622584755,0.4767366420068096,0.5135918463063801,0.5013149665556683,0.6177358594029545,0.5835120099175163,0.5986700357251478,0.6167773408469557,0.6830768005279245,0.6733343149790788,0.6702352339214643
Hoa Binh,0.42700312303274596,0.38372091320270296,0.5176565869489126,0.5303868144171203,0.5500378197696465,0.6200905929755199,0.6590415456533979,0.5596209954524096,0.599417836960433,0.5387097117920678,0.5584191370633109,0.5102047056129168
Hung Yen,0.41505252962251643,0.48815659646416965,0.642791030387214,0.6134994673326194,0.6104211658105195,0.6857763926470619,0.6142216291227062,0.5231669579823588,0.6445442851035428,0.5651977994722567,0.5462008349635413,0.5348282903370482
Khanh Hoa,0.5153818824613011,0.5037939372851662,0.5039317377629758,0.5591255919965055,0.5234220611904644,0.5958347600398751,0.575744182428017,0.5893002745218656,0.6126582263175289,0.6338838435044803,0.6099482307993852,0.6280938923916916
Kien Giang,0.4263410760322938,0.4468508129687096,0.5051762902025929,0.5664768894664284,0.5637377247817894,0.5435735086908953,0.5271070386405399,0.45207501276958506,0.5198449625218762,0.6022192235836799,0.6733570600184166,0.6436372705107638
Kon Tum,0.5006640409466274,0.4732666617142294,0.5359762212413511,0.5522547035568813,0.5532211237651594,0.6197123373124945,0.5685964941839198,0.5488672444826428,0.5817977084345899,0.5598618843001517,0.5410319345703831,0.5706603507216623
Lai Chau,0.39990751027201454,0.40222849274436834,0.45282085589856813,0.6170850000580349,0.6479082872102101,0.646446538073551,0.6169992032731567,0.6052575928289076,0.6168210191363728,0.5764721821779141,0.647039780549966,0.5626482937655839
Lam Dong,0.4137526957315843,0.4272078770010983,0.45600795376633135,0.5086756383014192,0.5197044312691596,0.6139600627614141,0.5410457830270627,0.5192006368050797,0.5223819100377064,0.5546188179994762,0.5190867241376318,0.5638317875087602
Lang Son,0.46394692006706806,0.45178007147850424,0.5346919431241596,0.5212902221131495,0.5332192556495491,0.5449823593018169,0.5596477063408732,0.5401186182701855,0.5549928014479754,0.48135188027494163,0.4999838006458159,0.5342388783079147
Lao Cai,0.4327941021902409,0.4419733733675149,0.4624200910816907,0.6125436644929837,0.5747007257161222,0.5830272514489544,0.5285588551179313,0.5497374344603505,0.5749881208434969,0.5767395415187548,0.651590074972932,0.5492565317143723
Long An,0.3578744790083423,0.3721974815861709,0.4386902177241974,0.47391152084024774,0.47151376201390627,0.5495453687385605,0.4939720485645481,0.5348234145079958,0.5924423961389799,0.6495594586294283,0.6288920531837663,0.6074814627730922
Nam Dinh,0.5149830944360102,0.5428598054761005,0.6155208564947839,0.5971695753475883,0.5589507052414372,0.6552185349895645,0.6185781030531179,0.5346649714305386,0.651152220044129,0.625975904338649,0.5970561620549419,0.5596967753389902
Nghe An,0.43595707204968703,0.3438509089639947,0.43144534886983216,0.48158173424843703,0.5264087628495308,0.643683825475609,0.5364361385955972,0.5051071853829769,0.6103890307068259,0.5524693557805158,0.5426330127751865,0.48531086182207334
Ninh Binh,0.5028778750045508,0.4577807049943328,0.5436899245270714,0.5619483526248131,0.5256796408634846,0.650975120487871,0.586057329812942,0.51350495072347,0.6475969076702393,0.600358848770586,0.6223717631906734,0.5699671752705076
Ninh Thuan,0.43926348951268557,0.4328667260279602,0.41633320903272075,0.507560174753152,0.5348650548533459,0.6220303892523277,0.5545451148569468,0.5638846350566596,0.5644404591244309,0.6212590471283242,0.5892457428881689,0.6546934490548547
Phu Tho,0.45098509289011746,0.4140458961632503,0.5333834146452195,0.5292011392901221,0.5575860191798776,0.6234829600829348,0.5899563325073999,0.5448149537079966,0.5583802271430497,0.48664608883006555,0.5054670243711051,0.49232420341696853
Phu Yen,0.5005257858257603,0.4607930655388007,0.515783201130293,0.5807057370839211,0.5304894629653272,0.6163748864902772,0.5743920436313507,0.6081522855159953,0.572895410872258,0.5882369192759662,0.5861068222698997,0.6054297243400772
Quang Binh,0.521909027881355,0.4484337823711066,0.5685187046038844,0.627754168739103,0.5740568403949209,0.6722748763864578,0.5905983053174669,0.5019481721175488,0.5206090485628612,0.5247131732209878,0.5426008220922284,0.592919893386927
Quang Nam,0.4891678521933415,0.4267121180415024,0.4812608795962516,0.6187594145898403,0.566304529930395,0.6242818138120553,0.57016216583624,0.5318499252962302,0.6032534490511537,0.5744071276172875,0.5702487322454765,0.5851990311328455
Quang Ngai,0.5094448048460387,0.4607974470898943,0.5542811539751553,0.6634991673644774,0.6212538350081197,0.6635758957124024,0.6047613186587949,0.5374420851503204,0.6236857521776421,0.6042722946352878,0.6256068019781232,0.6176212356085116
Quang Ninh,0.5542220934324473,0.5336319188342673,0.5937299275424168,0.5712925894040191,0.5865465229847169,0.6195045164385022,0.6402810471234748,0.5887263941718499,0.6264182141753988,0.5766534779072853,0.6238981071652209,0.5869512475559088
Quang Tri,0.48956806469632264,0.43454818317280075,0.5198055628840892,0.6178342874471576,0.5680139590945088,0.6705894696299307,0.5458186969658454,0.477852803744605,0.521241007243256,0.5415877669599366,0.5454353136874179,0.6035326734918018
Soc Trang,0.4148928634006486,0.3432537812469934,0.3671649590011638,0.5286372315630665,0.546870992012958,0.5396570695014439,0.49076080192649274,0.48481314662544756,0.5841821196771867,0.6316495671365616,0.6792891423704257,0.6644527615818249
Son La,0.38023275306286186,0.4039045587421235,0.4548766343918963,0.6294221430154742,0.6604652890638852,0.6709693649534285,0.599005252371243,0.5874699436219906,0.6538441800942355,0.6317410447627061,0.6576739456116081,0.5736715927359788
Tay Ninh,0.3312485093721677,0.32215353494054005,0.3308161303341351,0.38633623799387123,0.4095083333255761,0.5365454292941515,0.4972983022869647,0.5195835958818402,0.5222373319509904,0.5830296774797846,0.5974162946005015,0.6053165903812181
Thai Binh,0.48418752432503614,0.5417884374222998,0.602832106615752,0.5613586337805389,0.5277049481008167,0.6216385026632333,0.6218647380434016,0.5423391617675298,0.643318443589623,0.6230902657024578,0.5799349493684087,0.5435519833039558
Thai Nguyen,0.4514614211840299,0.4161169988047876,0.5244690704265682,0.5090605122434211,0.5276316713799836,0.5588995420431119,0.5442643858760107,0.5421124050749376,0.5471660023861034,0.4553130898441731,0.4155497491828912,0.47502987530614216
Thanh Hoa,0.41674608062671936,0.3422574780638998,0.4583020169230846,0.4608710350056342,0.5030651795906584,0.5953990779444925,0.5201327775047362,0.4962441638712582,0.6204078805081265,0.5565580608699395,0.564506776768476,0.4910925794367858
Thua Thien Hue,0.49797718592980733,0.44814893801463046,0.5165231087279819,0.6552905691361236,0.5931399336027562,0.6353892734969038,0.5738120385508202,0.5271419895654976,0.57877637982118,0.5854683757757587,0.5846487433283355,0.6249679518124214
Tien Giang,0.38962844890433657,0.42312410945997536,0.4501743134787473,0.45619626829197585,0.49752230856136354,0.571179524041375,0.4918930835680794,0.524753643801484,0.5992923891414,0.6650780250718273,0.6447332560197289,0.6575788553623771
Tra Vinh,0.45234940389628,0.4337845461816637,0.46391318099192885,0.5536141925067265,0.560929002621711,0.5723068896331317,0.5107049901174998,0.5342844917964921,0.5830317845262477,0.6481373847379073,0.7009696096774238,0.7390844416269338
Tuyen Quang,0.47256859396761264,0.419194332771679,0.48559398129259307,0.4840435540357152,0.5108721034795489,0.5281130543094941,0.5197915517446138,0.5464907957271062,0.5844679372542123,0.5329513398258984,0.5053052145361095,0.5319755588476905
Vinh Long,0.4105225605060227,0.4582959220199716,0.46116827508370667,0.4488829002893198,0.48710502327693966,0.5391338958883529,0.468883292313578,0.47800292291928853,0.5459789406133055,0.623546085605995,0.6874944807722353,0.6357741850422548
Vinh Phuc,0.46032081636310185,0.4475282134173365,0.5418803202288259,0.5257646910787264,0.5582807642313828,0.5787680294552233,0.5710514935412871,0.5344610362358672,0.5651625690110667,0.4774412126198366,0.46397855225498646,0.4857936069399313
Yen Bai,0.4325327841096107,0.44566815312661123,0.5157398137941659,0.5891930318907217,0.5629267861876205,0.5686477787016464,0.533556035196209,0.5533577467020173,0.6125060053634103,0.5968411655443828,0.609400074288554,0.5583564112399206
