Province,DHI201801,DHI201802,DHI201803,DHI201804,DHI201805,DHI201806,DHI201807,DHI201808,DHI201809,DHI201810,DHI201811,DHI201812
Binh Thuan,0.4283855085591443,0.3891384789312407,0.3922891699095289,0.5005794939853022,0.6235829349898699,0.5958862259776919,0.6494166938168437,0.5849095038305936,0.5238611972848589,0.5514061416628101,0.5298233154068187,0.4796015940361132
Ca Mau,0.51995166189316,0.4927713702461289,0.5381898434883818,0.6352092097749111,0.6068068603910294,0.6201822453593497,0.5844286340542281,0.5723711349567338,0.5817439072377274,0.7044739546518879,0.6717563123642273,0.6172028410695538
Can Tho,0.39923703806659266,0.46330042193821314,0.491441280006354,0.49761243464812194,0.46359794141929495,0.5558221688874895,0.563243156860295,0.506015807970171,0.5231147053937611,0.693158240239583,0.6998627603583926,0.5625296731131587
Cao Bang,0.46337088610927585,0.43723131718502245,0.4256125233395181,0.440313037078545,0.4825569814537509,0.5072606214095852,0.564115152482421,0.5316770619106646,0.5255829554591595,0.474028758535818,0.4867170655768913,0.41839601925584285
Da Nang,0.4095593175948177,0.46996240440082254,0.46902230406476236,0.48868251106186744,0.5648806003318749,0.5164464987959826,0.5560279142518295,0.5728571963979723,0.6157368106466994,0.6694430424526602,0.629243005684344,0.5758013906018618
Dak Lak,0.4193776729559852,0.3938308602009528,0.3608310369553953,0.43782186319963806,0.49742169530144575,0.47569781102366876,0.5360041621722623,0.5179088560241513,0.4769516855836084,0.5833277451251304,0.5686359385348809,0.5426109336912356
Dak Nong,0.42898916466364057,0.4253434910725084,0.4104521725937803,0.48316825668352203,0.5320524146811286,0.5247549609765705,0.6051042870471051,0.5456508076651926,0.4871274307239097,0.5430873790948385,0.5014704990428738,0.49446260440043094
Dien Bien,0.4068588832964871,0.4116420481364443,0.3453226037685693,0.4138442685744308,0.4996818187556312,0.5119978664585247,0.5650993981605013,0.5135150296091419,0.5245621146303161,0.49182681157234814,0.5626608523040956,0.4653126506793281
Dong Nai,0.2857851495896262,0.28048673992878,0.28091382856624264,0.38042519974435157,0.46575271913340827,0.4609344825389192,0.5904612883878477,0.5538784598032552,0.48185464439811454,0.49840752291615753,0.43547461526088416,0.36958396068919425
Dong Thap,0.3323907785212639,0.3984669965481473,0.44122722289150107,0.4633952046044734,0.3805304121069706,0.47738725153975176,0.5673217812218646,0.5682348242859834,0.5450334213268944,0.6116932024184824,0.559728060743497,0.44448098331576974
Gia Lai,0.3902510145264968,0.39166800755863734,0.377381489886241,0.45573192457686246,0.5147596411174599,0.44893318064266824,0.4901110308189094,0.48817649158369164,0.4946490471453887,0.588991468720814,0.5956321369767953,0.5521427508393152
Ha Giang,0.48501411053098603,0.45952800954950646,0.43239427866967084,0.4706838266878023,0.4694177194677385,0.5103520723048849,0.5728835633141683,0.534168646980607,0.5424738444111271,0.5126872543856743,0.5439908800207827,0.4568669656060144
Ha Nam,0.49682893731855676,0.5797550271862312,0.6140793344376353,0.5179917170862297,0.5048152550949053,0.5712301234249257,0.46461231668069874,0.4305222155301472,0.5213370356015473,0.6154266307787389,0.5735911187176547,0.4550742629253735
Ha Noi,0.47841109936176274,0.532879732499154,0.6141212951418882,0.54983378170611,0.5266593134933775,0.5673136334724158,0.5024255470976763,0.5082358238430251,0.5652622155508774,0.5546239620692023,0.528884011576848,0.45111887289320923
Ha Tinh,0.5642957271325686,0.5315521062792796,0.5267146439609346,0.4773258842699873,0.4957112844442703,0.48691134271551134,0.42266191318373486,0.4702219639029303,0.5305836076861915,0.6434769589545201,0.6176468841611796,0.5941985881577193
Hai Duong,0.47102593703376483,0.5274657536397361,0.6420371652659924,0.5979740816852374,0.5408122389385748,0.5663359372188258,0.4390082083510334,0.4424438725755304,0.4851498434822814,0.5603988075372806,0.5300493256686536,0.4676913465384974
Hai Phong,0.511166885666649,0.5627963693055564,0.6414023374066571,0.6027296953748248,0.5636921476873651,0.6107577466132975,0.49066673137552014,0.4917273392328028,0.5022993181811172,0.5862247516124671,0.5653339297022681,0.5142735777823743
Hau Giang,0.45144304396057033,0.4024278656994866,0.461917346755465,0.5706811683419305,0.5611482384778753,0.5688202677870959,0.5421183334773036,0.5219403133160985,0.5528178258624822,0.6783019471053024,0.6974787590282405,0.6204643915730622
Ho Chi Minh,0.4158250137201842,0.3947786279452163,0.4098105012684349,0.4983856456955208,0.5138185256371458,0.5274341585503022,0.6381767335966428,0.6136975914130505,0.581145206438444,0.6129780639017611,0.547270157548563,0.49450927921628257
Hoa Binh,0.45986099311433254,0.46103392109924407,0.5036540729068796,0.4547643485814134,0.4542490573587282,0.5222774739449725,0.4983649406137238,0.4873864550839179,0.4946683140751632,0.538022752833782,0.5390717744010362,0.4509787152725816
Hung Yen,0.467715842504459,0.5613339831649425,0.6476763411507958,0.5578697025852962,0.5264334110178849,0.5917752099006867,0.48710036145672,0.45525242810490263,0.513587678363032,0.546927230979847,0.4941831410888107,0.40100656036189
Khanh Hoa,0.4862859202857541,0.4418451755011581,0.42771902976924114,0.48143052915918844,0.5297901471472092,0.5238229112108731,0.5936937886814888,0.6170926421600808,0.553135481840412,0.6097067271943409,0.5933550155681488,0.553172235282508
Kien Giang,0.4006081951574631,0.4124543386028557,0.4291223782070601,0.5194239566305998,0.5272750505322148,0.5611169347078331,0.5273409917174783,0.5015209226253597,0.5432077781751258,0.6856501360860809,0.6796519314214727,0.5553298144648402
Kon Tum,0.3735478748797288,0.38955453369770016,0.3776094734091978,0.4522825832716158,0.5222431413013648,0.49546730701926267,0.5328796466377711,0.5299380420706947,0.5218501210685502,0.5944437841980919,0.5963132972084597,0.5445051214502532
Lai Chau,0.42065683180083685,0.4186798980671841,0.36882955005426826,0.430749229029673,0.5071022413524497,0.5423656472489844,0.580553245326232,0.5331726599683163,0.5511843560682851,0.5086740041247803,0.55986114430398215,0.45244502267583336
Lam Dong,0.42244088740703467,0.40707507989765795,0.39631014539883463,0.4905637490737662,0.5497356202125233,0.5409189074226796,0.6252700294004453,0.5592067131011432,0.4833494893171562,0.5066981222265207,0.48050199327791676,0.46415204414403194
Lang Son,0.44551205693906587,0.46618027217805846,0.5116512103060868,0.4955774958284772,0.5302733648328293,0.5546854631537375,0.5514431468273715,0.4726687346904093,0.4623854825803537,0.4060032565272976,0.4472566022125228,0.40028151216303887
Lao Cai,0.45467541069419865,0.4416773449841139,0.4234167377473035,0.4625843829974544,0.48607239319058426,0.4981024445308034,0.525181892556157,0.4973281732266082,0.5036790689491025,0.5159816967590496,0.5676650856033119,0.4805668913447663
Long An,0.3095048458114461,0.285185276163588,0.3533066690811429,0.4595987715799555,0.4357766609693699,0.43105898328906056,0.5321029404455793,0.5589720676622824,0.5618335018742097,0.5830693314230017,0.5242752499736434,0.442039664618669
Nam Dinh,0.5758630567342949,0.616051790691186,0.6404135104130259,0.5302339631816763,0.5347480777589235,0.6045430934211319,0.5008406292665952,0.3974585870169534,0.4751834219151407,0.5848309357772646,0.5619552886888546,0.4942244814814123
Nghe An,0.5362237363647773,0.4634856439456591,0.48643763091171416,0.44072914508002115,0.46532987533192094,0.49603512347729695,0.42551096387867554,0.4232398492398769,0.4635631499347686,0.5950779194560734,0.5880195990289033,0.5127033945274401
Ninh Binh,0.5521202953218279,0.5612100635846945,0.5728703809546138,0.49143638702594383,0.4960869860458044,0.5867998863489298,0.4934542680184168,0.41360668404205175,0.4918691389349002,0.5891445260607763,0.5987357884192375,0.5145739081433705
Ninh Thuan,0.4923078373066185,0.4509616216308399,0.4144951972586946,0.4999179096316182,0.5803219245828788,0.5456882890204581,0.6300523535192984,0.6029918053712888,0.5571346316388504,0.5991274036076901,0.5785422501261943,0.5350769382694959
Phu Tho,0.4608236059324976,0.47073963269256025,0.5474793891160349,0.5104635582353114,0.4548028177532857,0.5120403841452604,0.4890746174051352,0.4836971982773456,0.5106112579516029,0.5088686335848348,0.537741436104978,0.46100397933618215
Phu Yen,0.41344364572444353,0.42179773532348835,0.4032350999784124,0.479350563904825,0.5149417534156085,0.45195871936765886,0.53959706156941,0.5603999925460518,0.5276191316718868,0.5886763671804037,0.5828909735078247,0.5550206716657979
Quang Binh,0.4731570133202422,0.513852748055426,0.5080666999636827,0.4843478690419465,0.5371929385797339,0.5435194567574416,0.5342617880755328,0.5625297832008855,0.5982913117922304,0.6772777869357733,0.6626842491735947,0.6012118533817844
Quang Nam,0.4257375331366471,0.4559396780056002,0.4425779988247959,0.4405885654742355,0.5169210056664557,0.4762528025354697,0.5261382895356125,0.5522530530122929,0.6096161882616452,0.6695468414868618,0.6272307266075239,0.5626361167297285
Quang Ngai,0.4122460584697885,0.43601838394917863,0.4713240776123941,0.5165559928632912,0.5778223600082197,0.47770267956780604,0.4947968136319013,0.5041212666492846,0.5928563669796193,0.662420477797613,0.6382513429984686,0.5679104227018178
Quang Ninh,0.5005336278507061,0.535481427786554,0.5840354564272726,0.5612453012363144,0.5778616972471479,0.6227394497557427,0.5624581294882853,0.49190451263963303,0.4685895625200561,0.5070486329536875,0.5463911713857597,0.5288459114777878
Quang Tri,0.423011338395784,0.4796028357392669,0.4539227505018342,0.44780669942715184,0.5141942967800196,0.5002747435741586,0.5095220803224728,0.5329714888893704,0.5691753061648122,0.649333348452763,0.6108894008373628,0.5563840251696636
Soc Trang,0.397262574014067,0.3316640309919006,0.39884384345210355,0.5434939403398749,0.5847870140829059,0.5664761594848354,0.49789143666325136,0.47891463741699924,0.5204652772539419,0.6531623685498409,0.6475494965488521,0.5697861565425378
Son La,0.4059666092570455,0.4143923464285559,0.3790907545894418,0.4425372389851001,0.4741642269549024,0.5010025042279805,0.5590390485456368,0.5266388249156011,0.5480563774287185,0.5238648519083611,0.5612310734541672,0.46079954055787764
Tay Ninh,0.2777076541649393,0.23054996033560704,0.24076943629140654,0.36316230576801284,0.34794534781340547,0.3798444643180473,0.5319835841229851,0.5271443320130367,0.5100785983158179,0.5689355065673284,0.5152184563448473,0.4139907024640841
Thai Binh,0.5143410518249695,0.5656249727535245,0.6080511863866207,0.5100064468814614,0.48217126496400814,0.550705656936897,0.4524891633796495,0.3518554003879371,0.41872168225166123,0.5536654518536626,0.5120629234192146,0.4371703617163182
Thai Nguyen,0.4695024155298896,0.47886591473632406,0.5404148049686003,0.5359085167299245,0.5305051265906712,0.5418397847221369,0.5523117198544105,0.5019662451726241,0.5095272088307662,0.45548190091943136,0.4640273300764835,0.3958333188378493
Thanh Hoa,0.4851000984866406,0.4647258083033615,0.4956068846701609,0.46143916655888667,0.47759618414663985,0.5371337475326076,0.43712696838795134,0.4136635575359319,0.46908018926714584,0.5635417433472535,0.5561637518813515,0.46941958629863334
Thua Thien Hue,0.41774733185825197,0.48222898335099124,0.4821686127755705,0.4511161421420247,0.5192879731181929,0.48122189230371143,0.5482428856017145,0.5775568293674576,0.5997303175716947,0.6616552486355678,0.616148448735271,0.564804537874547
Tien Giang,0.3494217464854988,0.36019746859685503,0.39796616345161073,0.44558480358546815,0.46156983659995104,0.45855429950263493,0.5420316604853702,0.5485605507675226,0.5490487038688125,0.5706062013255794,0.5336154717786841,0.46334686733968866
Tra Vinh,0.388586240988477,0.3796303449404172,0.43623523579412815,0.5430531858918681,0.5691052284091982,0.5485505607870477,0.556176480593405,0.5336336656616159,0.5243084204043975,0.5964459217306356,0.6112613460457819,0.5733176994892086
Tuyen Quang,0.4686972669291508,0.4602341376009509,0.49319493979475343,0.5007357566766638,0.4800849079731931,0.537423115224821,0.5768865145523111,0.5435840408311198,0.5570424464276676,0.49424345899857963,0.5212157431076405,0.4526207786707611
Vinh Long,0.38911891641989926,0.4130162613461811,0.4010523641656502,0.43760778919513993,0.4688487025893094,0.4959183464501598,0.5025950858548903,0.4881316670340463,0.5001465068665655,0.5883592419410775,0.6161616080691519,0.4933783693858145
Vinh Phuc,0.48362862103611504,0.5083854527924865,0.5662120522547475,0.526229215770294,0.5039708881022389,0.5067859086476642,0.47044424054596573,0.47243802969546217,0.5320116493631437,0.517898547066329,0.512833704676826,0.43606902044223683
Yen Bai,0.45180295424388356,0.4495471873243261,0.4761407156695863,0.5023567405520001,0.4683057385792393,0.47357450022476955,0.5422981724722179,0.5117435539360671,0.5394475641321529,0.5269752193884192,0.5810934796728118,0.49257414712313435
