Province,DHI201601,DHI201602,DHI201603,DHI201604,DHI201605,DHI201606,DHI201607,DHI201608,DHI201609,DHI201610,DHI201611,DHI201612
Hau Giang,0.5892050395066578,0.6080050241865312,0.7229371415488008,0.7650438573418565,0.6616630339743268,0.6436629662035303,0.5749195171374798,0.6239587515597935,0.6142735119821614,0.5966165918691057,0.6022115340821677,0.5209839174520787
Ho Chi Minh,0.6552129405451893,0.6132562984752651,0.6793373774684509,0.7507807345054973,0.6771068458124622,0.6511614799476573,0.6551209310524625,0.6205652516418552,0.5831180602599799,0.508878203782851,0.5374909750831612,0.49436318023759196
Hoa Binh,0.3695797647944691,0.37243385390285977,0.4959802170621748,0.6002301025568143,0.5963479846368934,0.6274855134263713,0.6616832663110279,0.5849685709436396,0.5329746506622643,0.5424996984252849,0.5718622683751168,0.5869647631523237
Hung Yen,0.36286220459056334,0.4320597574650047,0.5595682536998626,0.6050869140336442,0.6441878951950082,0.6140834529536268,0.6220695238538678,0.5671567621452115,0.5892306142172988,0.6027827208678739,0.6079678129552678,0.6226614168637643
Khanh Hoa,0.6055389281957824,0.5942670258342576,0.6502295868325911,0.7085926432375669,0.667857183127992,0.5926790366182819,0.5871424062090921,0.5738214212873103,0.5317700199284451,0.5054067484349244,0.5596785935957596,0.5158019406221943
Kien Giang,0.5669678314179133,0.6120597090932597,0.7274164749680123,0.7994481433577746,0.6859451757123117,0.645263727603178,0.5721420583175028,0.6322156508593725,0.6509604180782991,0.6519648993807726,0.5819945199479644,0.4750872343783584
Kon Tum,0.5883333515217504,0.5650309895461616,0.6711533584509763,0.7786265388747968,0.7361901801189363,0.6660667530791435,0.6816934646197796,0.657054025291197,0.6083585600943852,0.5754677500904987,0.5589217176371843,0.5074765758954445
Lai Chau,0.37259823959594457,0.33103688786357216,0.478918188173512,0.5837561095372076,0.5562133117959407,0.6016977749699204,0.670934437506788,0.6520256737061413,0.6347066174921265,0.6054917221483296,0.6261885940852558,0.5970087142303737
Lam Dong,0.5800382838401315,0.5428328037857112,0.6400165628259441,0.7332010685836052,0.6507271816969857,0.6057768484699358,0.5829167209622272,0.5900996671074923,0.6054965792328255,0.5428733380081069,0.5386286441264186,0.4698593831850981
Lang Son,0.3576544037108774,0.3940686391274746,0.5315410206374088,0.5921351957666436,0.5944727144612255,0.613778700191304,0.6769952878464314,0.5978213862273101,0.5865477996266544,0.5335815139356457,0.5862397781004062,0.5755335325499173
Lao Cai,0.39404700906448864,0.38384482239101797,0.5226061622062066,0.5861283865341251,0.5129353735891025,0.5567009409534629,0.6247136526833569,0.6164234903496127,0.5985622644900129,0.6109295794230688,0.6364901541952943,0.6168566841042791
Long An,0.5690193831368866,0.5432164533391162,0.636224728560152,0.7408932709154908,0.6497695162554409,0.5956634361755324,0.5767270201218895,0.5928976160007043,0.5787742511945937,0.5266091256678485,0.5198964424845758,0.4618355810671798
Nam Dinh,0.41181989064244945,0.49309584007627755,0.5564602687438474,0.6155586043321046,0.6343946641813473,0.6036647912281986,0.6453570990290313,0.5684654816934971,0.5909702891541548,0.6349317183147788,0.6065493426216977,0.6499204927705295
Nghe An,0.45592393568538525,0.42489315693398183,0.5255984291511948,0.684463749224201,0.653584643315028,0.6419868312982048,0.6761305171777551,0.6195090006870153,0.5506843445040371,0.5236583704859621,0.5084643582819472,0.5362597908608567
Ninh Binh,0.4414006008778198,0.4385005352890047,0.49386054528598855,0.6211304020580719,0.6248010581648779,0.648838384173834,0.7199551594912684,0.6083965423951315,0.5888586488243209,0.5949368147464174,0.6073562522733514,0.6464629914787698
Ninh Thuan,0.5594721856132668,0.5502290207651551,0.6322442593373676,0.7437184992161519,0.6745353086252255,0.5797606271004744,0.5466509628367098,0.537037087403745,0.5379493640734,0.5276550103282968,0.55025490375624,0.470844937251939
Phu Tho,0.3661441447244352,0.40808577780775507,0.5670990087996353,0.5626150837132361,0.5422907641266459,0.5909731690986634,0.58641973326623,0.5353502636595596,0.5249168763730869,0.5563565893952148,0.5849232229400662,0.575421376987611
Phu Yen,0.5622493727805972,0.537827578267648,0.642268120117956,0.7350322365614859,0.6944523673505355,0.5915067802821518,0.5654546924865111,0.548595172072175,0.49029826358960665,0.531055266042131,0.5657618904329784,0.512406588573944
Quang Binh,0.53648830270169,0.5722977175410521,0.6195645246143942,0.7247306154661209,0.6541356503480394,0.6044297316283119,0.6552706230413868,0.6477039459178222,0.6096551265439446,0.5718096600478024,0.5490566803820089,0.5313868945375869
Quang Nam,0.5735814213168874,0.5214311247116684,0.5936998432231924,0.6951868918221543,0.6774766920002085,0.6000976654685231,0.624101452368381,0.6057244686026139,0.5549255704158762,0.5750008059350263,0.5943767157141029,0.5430397682371002
Quang Ngai,0.5436262364254677,0.51867338452449685,0.6046873520991902,0.7386010652888246,0.7198733344332269,0.6128067967673407,0.6222441104237117,0.5980359144411843,0.5749184077968277,0.602902374825467,0.6258340640226493,0.5469089968901707
Quang Ninh,0.3910921493028169,0.4156748616924681,0.5057851732729431,0.5921385787269748,0.6144569505623895,0.5861326978068017,0.6286091557106387,0.5728826878862688,0.5655333329365774,0.5615288423785376,0.6098166839108821,0.6099400566938956
Quang Tri,0.5917860788829572,0.5818401605284846,0.6143170025509723,0.7009388764098328,0.6643245037507539,0.6061741949777475,0.6108092812437284,0.6159315746165362,0.5867125106360226,0.575846084787876,0.5739539217643752,0.5494529251189512
Soc Trang,0.562398267056014,0.5147179788972506,0.6636372447751729,0.7926636236493237,0.689363708859463,0.6286596273823251,0.549598184326683,0.6110980405518128,0.5877931208049086,0.5484958659426987,0.5319075036434971,0.45773567981650676
Son La,0.3652470087545277,0.3415970649581329,0.4837946533575837,0.6025769699783369,0.5345114985941144,0.5603068857622643,0.6414654080885895,0.6598837095294855,0.6427884962987566,0.612788808804132,0.619903307679254,0.6222833922303183
Tay Ninh,0.5377789551538148,0.4545024679782408,0.5340241422485122,0.6738478114089645,0.5991013017556893,0.5814593796555556,0.5707634032212452,0.5495561575467199,0.5121790129635748,0.4349096692909826,0.4486492369474366,0.3867594544748091
Thai Binh,0.39529812585176033,0.4342048661688263,0.49733493658186245,0.541887460283301,0.5855890089897035,0.539082805457307,0.567756030017859,0.5068991228858851,0.5705620421270551,0.6306660980442408,0.5763893331997997,0.6224202374188047
Thai Nguyen,0.3969754330847443,0.4382521781644091,0.5802631383445283,0.5822544882078349,0.5948421942373312,0.595152430852392,0.6133329247012509,0.5885089558295026,0.5915331720981014,0.5908542987894595,0.5831810329366734,0.5758280605669216
Thanh Hoa,0.4045330903066854,0.3890370667121025,0.4824996560017488,0.6444304076399339,0.6242549162649332,0.6395448644887372,0.6877862053228219,0.6188322701264725,0.5567879210352613,0.5415828410781602,0.524708210122416,0.5652920203932388
Thua Thien Hue,0.5960521009244455,0.5539107696847141,0.6106289808468123,0.6767000497794848,0.6582812736751188,0.59267022948713,0.6004193889341773,0.6176550221635388,0.5649475073899142,0.5838029094130764,0.5935275934453479,0.5407213951527147
Tien Giang,0.6351691827750408,0.6166734941640362,0.6664895784479278,0.7442169462097318,0.6603095291997789,0.6012147324656653,0.5850985037115161,0.5988050639211135,0.5655476807505273,0.508223442405145,0.49724543150222983,0.4572843938716405
Tra Vinh,0.6144612319072393,0.5733912329855381,0.6924751514220797,0.7972990136626769,0.6752213659766841,0.5976792503708739,0.5712910070486159,0.6251776665781074,0.5887632982546862,0.48920319879964846,0.4806741424885886,0.4390770478356872
Tuyen Quang,0.36961710854410584,0.4293668860310059,0.5857201133662971,0.5904970156619207,0.5971254974576545,0.6333571240811685,0.6363237447453612,0.5984031140080515,0.5913164876597418,0.6031374886462049,0.6041306329108268,0.597821541718516
Vinh Long,0.6294129764459927,0.640858361374383,0.6874881509163895,0.7445643009407912,0.6419490995029385,0.5838102781712645,0.5276813940877053,0.5746234236908214,0.5589762296514513,0.5219419612190129,0.5411800298766034,0.438890628840838
Vinh Phuc,0.3660991292552626,0.452940534710432,0.5491222723281081,0.541332219993727,0.5446596604288139,0.5440603132909319,0.5348325896638656,0.5207989197277451,0.5722868859725878,0.6212217466445458,0.6215360285357017,0.5868098578139899
Yen Bai,0.3723081366342143,0.37274207271528365,0.548678423099699,0.5867819563703744,0.48577702056061484,0.5165861108274246,0.5961270856386099,0.6059323036178887,0.599533489205837,0.6000254918307872,0.6071780874862831,0.6133797755482976
